aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.293,38.333,8.021,30,46,11.23,115,N3,L4+7,mannitol,M1_N3_D2,63788.086
2,0.098,35,0,35,35,3.418,35,N3,L4+7,mannitol,M1_N3_D2,63788.086
3,0.293,40.333,1.528,39,42,11.816,121,N3,L4+7,mannitol,M1_N3_D2,63788.086
4,0.879,45.444,10.454,32,66,39.941,409,N3,L4+7,mannitol,M1_N3_D2,63788.086
5,0.195,34.5,2.121,33,36,6.738,69,N3,L4+7,mannitol,M1_N3_D2,63788.086
6,0.586,33.667,2.805,31,37,19.727,202,N3,L4+7,mannitol,M1_N3_D2,63788.086
7,0.195,30,0,30,30,5.859,60,N3,L4+7,mannitol,M1_N3_D2,63788.086
8,1.074,38.909,6.09,31,51,41.797,428,N3,L4+7,mannitol,M1_N3_D2,63788.086
9,3.125,37.125,7.334,30,57,116.016,1188,N3,L4+7,mannitol,M1_N3_D2,63788.086
10,0.195,33.5,0.707,33,34,6.543,67,N3,L4+7,mannitol,M1_N3_D2,63788.086
11,0.098,34,0,34,34,3.32,34,N3,L4+7,mannitol,M1_N3_D2,63788.086
12,0.488,32.8,1.304,31,34,16.016,164,N3,L4+7,mannitol,M1_N3_D2,63788.086
13,0.586,54.5,8.191,41,65,31.934,327,N3,L4+7,mannitol,M1_N3_D2,63788.086
14,0.098,31,0,31,31,3.027,31,N3,L4+7,mannitol,M1_N3_D2,63788.086
15,0.195,33,2.828,31,35,6.445,66,N3,L4+7,mannitol,M1_N3_D2,63788.086
16,0.098,33,0,33,33,3.223,33,N3,L4+7,mannitol,M1_N3_D2,63788.086
17,0.195,37,4.243,34,40,7.227,74,N3,L4+7,mannitol,M1_N3_D2,63788.086
18,0.293,38,5.196,32,41,11.133,114,N3,L4+7,mannitol,M1_N3_D2,63788.086
19,0.098,34,0,34,34,3.32,34,N3,L4+7,mannitol,M1_N3_D2,63788.086
20,0.098,32,0,32,32,3.125,32,N3,L4+7,mannitol,M1_N3_D2,63788.086
21,4.688,39.75,8.317,30,66,186.328,1908,N3,L4+7,mannitol,M1_N3_D2,63788.086
22,0.488,44,11.597,30,58,21.484,220,N3,L4+7,mannitol,M1_N3_D2,63788.086
23,0.098,33,0,33,33,3.223,33,N3,L4+7,mannitol,M1_N3_D2,63788.086
24,0.098,33,0,33,33,3.223,33,N3,L4+7,mannitol,M1_N3_D2,63788.086
25,0.098,36,0,36,36,3.516,36,N3,L4+7,mannitol,M1_N3_D2,63788.086
