aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.586,43.667,6.861,37,57,25.586,262,N1,L4+14,control,C1_N1_D3,89256.152
2,0.195,48.5,3.536,46,51,9.473,97,N1,L4+14,control,C1_N1_D3,89256.152
3,0.098,40,0,40,40,3.906,40,N1,L4+14,control,C1_N1_D3,89256.152
4,0.195,38.5,0.707,38,39,7.52,77,N1,L4+14,control,C1_N1_D3,89256.152
5,0.293,36.333,3.055,33,39,10.645,109,N1,L4+14,control,C1_N1_D3,89256.152
6,0.195,46,5.657,42,50,8.984,92,N1,L4+14,control,C1_N1_D3,89256.152
7,0.098,34,0,34,34,3.32,34,N1,L4+14,control,C1_N1_D3,89256.152
8,0.098,44,0,44,44,4.297,44,N1,L4+14,control,C1_N1_D3,89256.152
9,0.195,49.5,2.121,48,51,9.668,99,N1,L4+14,control,C1_N1_D3,89256.152
10,0.586,42.333,8.595,32,54,24.805,254,N1,L4+14,control,C1_N1_D3,89256.152
11,0.488,35.8,7.662,31,49,17.48,179,N1,L4+14,control,C1_N1_D3,89256.152
12,0.098,55,0,55,55,5.371,55,N1,L4+14,control,C1_N1_D3,89256.152
13,0.098,36,0,36,36,3.516,36,N1,L4+14,control,C1_N1_D3,89256.152
14,0.098,43,0,43,43,4.199,43,N1,L4+14,control,C1_N1_D3,89256.152
15,0.684,38.143,11.768,31,64,26.074,267,N1,L4+14,control,C1_N1_D3,89256.152
16,0.098,31,0,31,31,3.027,31,N1,L4+14,control,C1_N1_D3,89256.152
17,0.098,44,0,44,44,4.297,44,N1,L4+14,control,C1_N1_D3,89256.152
18,2.539,42.269,8.879,30,64,107.324,1099,N1,L4+14,control,C1_N1_D3,89256.152
19,0.293,40.333,6.028,34,46,11.816,121,N1,L4+14,control,C1_N1_D3,89256.152
20,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
21,0.488,46.6,9.965,37,59,22.754,233,N1,L4+14,control,C1_N1_D3,89256.152
22,0.098,36,0,36,36,3.516,36,N1,L4+14,control,C1_N1_D3,89256.152
23,0.293,45,13.528,32,59,13.184,135,N1,L4+14,control,C1_N1_D3,89256.152
24,0.195,31,1.414,30,32,6.055,62,N1,L4+14,control,C1_N1_D3,89256.152
25,0.586,42.333,9.07,30,55,24.805,254,N1,L4+14,control,C1_N1_D3,89256.152
26,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
27,0.391,42.75,7.228,36,49,16.699,171,N1,L4+14,control,C1_N1_D3,89256.152
28,0.098,61,0,61,61,5.957,61,N1,L4+14,control,C1_N1_D3,89256.152
29,0.195,34,1.414,33,35,6.641,68,N1,L4+14,control,C1_N1_D3,89256.152
30,0.098,38,0,38,38,3.711,38,N1,L4+14,control,C1_N1_D3,89256.152
31,0.098,41,0,41,41,4.004,41,N1,L4+14,control,C1_N1_D3,89256.152
32,0.195,41,15.556,30,52,8.008,82,N1,L4+14,control,C1_N1_D3,89256.152
33,0.488,44.8,8.468,33,52,21.875,224,N1,L4+14,control,C1_N1_D3,89256.152
34,0.098,40,0,40,40,3.906,40,N1,L4+14,control,C1_N1_D3,89256.152
35,0.195,41,1.414,40,42,8.008,82,N1,L4+14,control,C1_N1_D3,89256.152
36,0.684,40.714,7.342,31,54,27.832,285,N1,L4+14,control,C1_N1_D3,89256.152
37,1.172,43.25,11.694,32,63,50.684,519,N1,L4+14,control,C1_N1_D3,89256.152
38,0.391,36,10.033,30,51,14.062,144,N1,L4+14,control,C1_N1_D3,89256.152
39,0.293,43.333,4.163,40,48,12.695,130,N1,L4+14,control,C1_N1_D3,89256.152
40,0.195,35,5.657,31,39,6.836,70,N1,L4+14,control,C1_N1_D3,89256.152
41,0.098,35,0,35,35,3.418,35,N1,L4+14,control,C1_N1_D3,89256.152
42,0.195,45.5,21.92,30,61,8.887,91,N1,L4+14,control,C1_N1_D3,89256.152
43,0.293,37.333,0.577,37,38,10.938,112,N1,L4+14,control,C1_N1_D3,89256.152
44,0.293,37.333,4.041,33,41,10.938,112,N1,L4+14,control,C1_N1_D3,89256.152
45,0.098,32,0,32,32,3.125,32,N1,L4+14,control,C1_N1_D3,89256.152
46,0.488,34.2,4.919,30,42,16.699,171,N1,L4+14,control,C1_N1_D3,89256.152
47,0.879,50.778,12.607,33,65,44.629,457,N1,L4+14,control,C1_N1_D3,89256.152
48,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
49,0.293,49.667,12.662,36,61,14.551,149,N1,L4+14,control,C1_N1_D3,89256.152
50,0.488,47,12.369,30,60,22.949,235,N1,L4+14,control,C1_N1_D3,89256.152
51,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
52,0.293,34.667,3.512,31,38,10.156,104,N1,L4+14,control,C1_N1_D3,89256.152
53,0.195,30,0,30,30,5.859,60,N1,L4+14,control,C1_N1_D3,89256.152
54,5.566,39.421,6.453,30,54,219.434,2247,N1,L4+14,control,C1_N1_D3,89256.152
55,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
56,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
57,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
58,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
59,4.395,38.667,5.689,30,52,169.922,1740,N1,L4+14,control,C1_N1_D3,89256.152
60,4.59,46.617,9.824,30,66,213.965,2191,N1,L4+14,control,C1_N1_D3,89256.152
61,1.074,43.455,9.822,32,64,46.68,478,N1,L4+14,control,C1_N1_D3,89256.152
62,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
63,0.293,31.667,0.577,31,32,9.277,95,N1,L4+14,control,C1_N1_D3,89256.152
64,0.781,43.875,12.933,30,65,34.277,351,N1,L4+14,control,C1_N1_D3,89256.152
65,0.098,41,0,41,41,4.004,41,N1,L4+14,control,C1_N1_D3,89256.152
66,1.074,37,8.591,30,56,39.746,407,N1,L4+14,control,C1_N1_D3,89256.152
67,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
68,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
69,0.195,40.5,3.536,38,43,7.91,81,N1,L4+14,control,C1_N1_D3,89256.152
70,0.391,34,4.32,30,40,13.281,136,N1,L4+14,control,C1_N1_D3,89256.152
71,0.879,45.222,9.431,33,58,39.746,407,N1,L4+14,control,C1_N1_D3,89256.152
72,0.781,34.125,3.907,30,40,26.66,273,N1,L4+14,control,C1_N1_D3,89256.152
73,0.098,43,0,43,43,4.199,43,N1,L4+14,control,C1_N1_D3,89256.152
74,0.098,32,0,32,32,3.125,32,N1,L4+14,control,C1_N1_D3,89256.152
75,0.293,31.333,1.528,30,33,9.18,94,N1,L4+14,control,C1_N1_D3,89256.152
76,0.098,31,0,31,31,3.027,31,N1,L4+14,control,C1_N1_D3,89256.152
77,0.195,33.5,2.121,32,35,6.543,67,N1,L4+14,control,C1_N1_D3,89256.152
78,0.098,34,0,34,34,3.32,34,N1,L4+14,control,C1_N1_D3,89256.152
79,0.293,48.667,12.097,35,58,14.258,146,N1,L4+14,control,C1_N1_D3,89256.152
80,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
81,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
82,0.098,33,0,33,33,3.223,33,N1,L4+14,control,C1_N1_D3,89256.152
83,0.195,36,1.414,35,37,7.031,72,N1,L4+14,control,C1_N1_D3,89256.152
84,0.195,38,2.828,36,40,7.422,76,N1,L4+14,control,C1_N1_D3,89256.152
85,0.195,34.5,0.707,34,35,6.738,69,N1,L4+14,control,C1_N1_D3,89256.152
86,0.781,63.875,2.295,59,66,49.902,511,N1,L4+14,control,C1_N1_D3,89256.152
87,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
88,0.195,34,1.414,33,35,6.641,68,N1,L4+14,control,C1_N1_D3,89256.152
89,5.762,42.746,8.766,30,63,246.289,2522,N1,L4+14,control,C1_N1_D3,89256.152
90,0.098,36,0,36,36,3.516,36,N1,L4+14,control,C1_N1_D3,89256.152
91,0.098,47,0,47,47,4.59,47,N1,L4+14,control,C1_N1_D3,89256.152
92,0.195,31,1.414,30,32,6.055,62,N1,L4+14,control,C1_N1_D3,89256.152
93,0.098,56,0,56,56,5.469,56,N1,L4+14,control,C1_N1_D3,89256.152
94,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
95,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
96,0.195,33,0,33,33,6.445,66,N1,L4+14,control,C1_N1_D3,89256.152
97,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
98,0.098,34,0,34,34,3.32,34,N1,L4+14,control,C1_N1_D3,89256.152
99,0.391,31.25,1.5,30,33,12.207,125,N1,L4+14,control,C1_N1_D3,89256.152
100,0.684,32.857,2.854,30,37,22.461,230,N1,L4+14,control,C1_N1_D3,89256.152
101,0.195,37,5.657,33,41,7.227,74,N1,L4+14,control,C1_N1_D3,89256.152
102,0.098,31,0,31,31,3.027,31,N1,L4+14,control,C1_N1_D3,89256.152
103,0.098,31,0,31,31,3.027,31,N1,L4+14,control,C1_N1_D3,89256.152
104,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C1_N1_D3,89256.152
105,0.293,36.333,2.309,35,39,10.645,109,N1,L4+14,control,C1_N1_D3,89256.152
106,0.391,50,12.832,31,59,19.531,200,N1,L4+14,control,C1_N1_D3,89256.152
107,0.488,43.2,12.276,31,62,21.094,216,N1,L4+14,control,C1_N1_D3,89256.152
