aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.098,34,0,34,34,3.32,34,N1,L4+7,control,C2_N1_D2,88400.098
2,0.391,42.5,8.699,35,55,16.602,170,N1,L4+7,control,C2_N1_D2,88400.098
3,0.586,54.333,7.992,43,62,31.836,326,N1,L4+7,control,C2_N1_D2,88400.098
4,0.098,39,0,39,39,3.809,39,N1,L4+7,control,C2_N1_D2,88400.098
5,0.391,52.5,13.528,38,65,20.508,210,N1,L4+7,control,C2_N1_D2,88400.098
6,0.195,57.5,2.121,56,59,11.23,115,N1,L4+7,control,C2_N1_D2,88400.098
7,0.098,44,0,44,44,4.297,44,N1,L4+7,control,C2_N1_D2,88400.098
8,0.098,53,0,53,53,5.176,53,N1,L4+7,control,C2_N1_D2,88400.098
9,0.488,38,7.314,30,49,18.555,190,N1,L4+7,control,C2_N1_D2,88400.098
10,0.293,50,10.536,39,60,14.648,150,N1,L4+7,control,C2_N1_D2,88400.098
11,0.391,42.5,6.455,37,51,16.602,170,N1,L4+7,control,C2_N1_D2,88400.098
12,0.293,44.333,10.214,37,56,12.988,133,N1,L4+7,control,C2_N1_D2,88400.098
13,1.27,39.077,7.555,30,51,49.609,508,N1,L4+7,control,C2_N1_D2,88400.098
14,0.293,55.333,11.24,43,65,16.211,166,N1,L4+7,control,C2_N1_D2,88400.098
15,0.195,33.5,0.707,33,34,6.543,67,N1,L4+7,control,C2_N1_D2,88400.098
16,0.195,38.5,12.021,30,47,7.52,77,N1,L4+7,control,C2_N1_D2,88400.098
17,0.098,52,0,52,52,5.078,52,N1,L4+7,control,C2_N1_D2,88400.098
18,0.098,32,0,32,32,3.125,32,N1,L4+7,control,C2_N1_D2,88400.098
19,0.293,37.333,9.238,32,48,10.938,112,N1,L4+7,control,C2_N1_D2,88400.098
20,0.781,48.25,9.407,33,62,37.695,386,N1,L4+7,control,C2_N1_D2,88400.098
21,0.391,52,2.708,48,54,20.312,208,N1,L4+7,control,C2_N1_D2,88400.098
22,0.586,53.333,12.501,36,64,31.25,320,N1,L4+7,control,C2_N1_D2,88400.098
23,0.098,41,0,41,41,4.004,41,N1,L4+7,control,C2_N1_D2,88400.098
24,0.391,38,8.524,30,50,14.844,152,N1,L4+7,control,C2_N1_D2,88400.098
25,0.293,50.667,10.97,42,63,14.844,152,N1,L4+7,control,C2_N1_D2,88400.098
26,0.488,37.6,6.58,30,47,18.359,188,N1,L4+7,control,C2_N1_D2,88400.098
27,0.391,51.25,9.743,37,58,20.02,205,N1,L4+7,control,C2_N1_D2,88400.098
28,11.719,41.883,7.154,30,62,490.82,5026,N1,L4+7,control,C2_N1_D2,88400.098
29,0.684,53.571,10.39,39,66,36.621,375,N1,L4+7,control,C2_N1_D2,88400.098
30,0.195,46,16.971,34,58,8.984,92,N1,L4+7,control,C2_N1_D2,88400.098
31,0.293,49.333,9.504,40,59,14.453,148,N1,L4+7,control,C2_N1_D2,88400.098
32,0.098,38,0,38,38,3.711,38,N1,L4+7,control,C2_N1_D2,88400.098
33,0.098,30,0,30,30,2.93,30,N1,L4+7,control,C2_N1_D2,88400.098
34,5.762,48.169,11,30,66,277.539,2842,N1,L4+7,control,C2_N1_D2,88400.098
35,23.145,46.152,9.312,30,66,1068.164,10938,N1,L4+7,control,C2_N1_D2,88400.098
