aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.391,43,3.916,38,47,16.797,172,N3,L4+1,mannitol,M2_N3_D1,44638.477
2,0.684,43.143,11.524,30,64,29.492,302,N3,L4+1,mannitol,M2_N3_D1,44638.477
3,0.098,52,0,52,52,5.078,52,N3,L4+1,mannitol,M2_N3_D1,44638.477
4,0.195,42,8.485,36,48,8.203,84,N3,L4+1,mannitol,M2_N3_D1,44638.477
5,0.879,47.556,11.248,30,66,41.797,428,N3,L4+1,mannitol,M2_N3_D1,44638.477
6,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M2_N3_D1,44638.477
7,0.293,42,6.245,35,47,12.305,126,N3,L4+1,mannitol,M2_N3_D1,44638.477
8,0.586,32.667,1.966,30,36,19.141,196,N3,L4+1,mannitol,M2_N3_D1,44638.477
9,0.195,31.5,0.707,31,32,6.152,63,N3,L4+1,mannitol,M2_N3_D1,44638.477
10,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
11,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M2_N3_D1,44638.477
12,0.098,32,0,32,32,3.125,32,N3,L4+1,mannitol,M2_N3_D1,44638.477
13,0.098,34,0,34,34,3.32,34,N3,L4+1,mannitol,M2_N3_D1,44638.477
14,0.195,40,7.071,35,45,7.812,80,N3,L4+1,mannitol,M2_N3_D1,44638.477
15,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
16,0.195,65.5,0.707,65,66,12.793,131,N3,L4+1,mannitol,M2_N3_D1,44638.477
17,0.195,63.5,2.121,62,65,12.402,127,N3,L4+1,mannitol,M2_N3_D1,44638.477
18,0.195,33.5,0.707,33,34,6.543,67,N3,L4+1,mannitol,M2_N3_D1,44638.477
19,0.293,31,1,30,32,9.082,93,N3,L4+1,mannitol,M2_N3_D1,44638.477
20,0.293,32.333,2.517,30,35,9.473,97,N3,L4+1,mannitol,M2_N3_D1,44638.477
21,0.098,61,0,61,61,5.957,61,N3,L4+1,mannitol,M2_N3_D1,44638.477
22,0.098,34,0,34,34,3.32,34,N3,L4+1,mannitol,M2_N3_D1,44638.477
23,0.293,63,0,63,63,18.457,189,N3,L4+1,mannitol,M2_N3_D1,44638.477
24,0.098,65,0,65,65,6.348,65,N3,L4+1,mannitol,M2_N3_D1,44638.477
25,0.098,63,0,63,63,6.152,63,N3,L4+1,mannitol,M2_N3_D1,44638.477
26,0.293,60,3.606,57,64,17.578,180,N3,L4+1,mannitol,M2_N3_D1,44638.477
27,0.195,36.5,3.536,34,39,7.129,73,N3,L4+1,mannitol,M2_N3_D1,44638.477
28,1.27,53.615,12.272,32,65,68.066,697,N3,L4+1,mannitol,M2_N3_D1,44638.477
29,0.391,52,9.416,43,62,20.312,208,N3,L4+1,mannitol,M2_N3_D1,44638.477
30,0.293,48.333,17.559,30,65,14.16,145,N3,L4+1,mannitol,M2_N3_D1,44638.477
31,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M2_N3_D1,44638.477
32,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
33,0.098,41,0,41,41,4.004,41,N3,L4+1,mannitol,M2_N3_D1,44638.477
34,0.195,52.5,7.778,47,58,10.254,105,N3,L4+1,mannitol,M2_N3_D1,44638.477
35,0.488,43.6,8.989,32,56,21.289,218,N3,L4+1,mannitol,M2_N3_D1,44638.477
36,0.293,58.333,3.055,55,61,17.09,175,N3,L4+1,mannitol,M2_N3_D1,44638.477
37,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M2_N3_D1,44638.477
38,0.098,57,0,57,57,5.566,57,N3,L4+1,mannitol,M2_N3_D1,44638.477
39,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
40,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
41,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
42,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M2_N3_D1,44638.477
43,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
44,0.098,65,0,65,65,6.348,65,N3,L4+1,mannitol,M2_N3_D1,44638.477
45,0.391,64,1.155,63,65,25,256,N3,L4+1,mannitol,M2_N3_D1,44638.477
46,0.098,65,0,65,65,6.348,65,N3,L4+1,mannitol,M2_N3_D1,44638.477
47,0.195,64,0,64,64,12.5,128,N3,L4+1,mannitol,M2_N3_D1,44638.477
48,0.098,32,0,32,32,3.125,32,N3,L4+1,mannitol,M2_N3_D1,44638.477
49,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M2_N3_D1,44638.477
50,0.195,49,4.243,46,52,9.57,98,N3,L4+1,mannitol,M2_N3_D1,44638.477
