aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.098,52,0,52,52,5.078,52,N1,L4+1,control,C2_N1_D1,36160.547
2,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
3,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
4,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
5,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
6,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
7,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
8,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
9,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
10,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
11,0.977,32.5,2.369,30,38,31.738,325,N1,L4+1,control,C2_N1_D1,36160.547
12,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
13,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
14,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
15,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
16,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
17,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
18,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
19,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
20,0.391,32.75,2.062,31,35,12.793,131,N1,L4+1,control,C2_N1_D1,36160.547
21,0.195,32.5,2.121,31,34,6.348,65,N1,L4+1,control,C2_N1_D1,36160.547
22,0.391,31.5,1.732,30,34,12.305,126,N1,L4+1,control,C2_N1_D1,36160.547
23,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
24,1.465,31.2,1.082,30,33,45.703,468,N1,L4+1,control,C2_N1_D1,36160.547
25,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
26,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
27,0.098,38,0,38,38,3.711,38,N1,L4+1,control,C2_N1_D1,36160.547
28,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
29,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
30,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
31,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
32,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
33,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
34,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
35,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
36,0.293,32.333,3.215,30,36,9.473,97,N1,L4+1,control,C2_N1_D1,36160.547
37,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
38,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
39,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
40,0.684,32.429,1.397,30,34,22.168,227,N1,L4+1,control,C2_N1_D1,36160.547
41,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
42,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
43,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
44,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
45,0.879,32,2.449,30,38,28.125,288,N1,L4+1,control,C2_N1_D1,36160.547
46,0.586,31.5,1.378,30,33,18.457,189,N1,L4+1,control,C2_N1_D1,36160.547
47,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
48,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
49,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
50,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
51,0.488,31.6,1.517,30,34,15.43,158,N1,L4+1,control,C2_N1_D1,36160.547
52,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
53,0.586,34.667,4.457,31,43,20.312,208,N1,L4+1,control,C2_N1_D1,36160.547
54,0.488,31.8,0.837,31,33,15.527,159,N1,L4+1,control,C2_N1_D1,36160.547
55,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
56,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
57,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
58,0.488,33.2,2.95,31,38,16.211,166,N1,L4+1,control,C2_N1_D1,36160.547
59,0.098,36,0,36,36,3.516,36,N1,L4+1,control,C2_N1_D1,36160.547
60,0.195,31.5,0.707,31,32,6.152,63,N1,L4+1,control,C2_N1_D1,36160.547
61,0.488,31.2,2.168,30,35,15.234,156,N1,L4+1,control,C2_N1_D1,36160.547
62,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
63,0.195,32.5,0.707,32,33,6.348,65,N1,L4+1,control,C2_N1_D1,36160.547
64,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
65,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
66,0.391,31.75,0.5,31,32,12.402,127,N1,L4+1,control,C2_N1_D1,36160.547
67,0.098,34,0,34,34,3.32,34,N1,L4+1,control,C2_N1_D1,36160.547
68,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
69,0.195,32,0,32,32,6.25,64,N1,L4+1,control,C2_N1_D1,36160.547
70,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
71,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
72,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
73,0.586,31.333,1.211,30,33,18.359,188,N1,L4+1,control,C2_N1_D1,36160.547
74,0.586,35.167,4.119,31,42,20.605,211,N1,L4+1,control,C2_N1_D1,36160.547
75,0.391,31.5,1.732,30,33,12.305,126,N1,L4+1,control,C2_N1_D1,36160.547
76,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
77,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
78,0.293,32.667,3.055,30,36,9.57,98,N1,L4+1,control,C2_N1_D1,36160.547
79,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
80,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
81,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
82,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
83,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
84,0.586,33.333,4.179,30,41,19.531,200,N1,L4+1,control,C2_N1_D1,36160.547
85,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
86,0.098,34,0,34,34,3.32,34,N1,L4+1,control,C2_N1_D1,36160.547
87,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
88,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
89,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
90,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
91,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
92,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
93,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
94,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
95,0.293,30.667,0.577,30,31,8.984,92,N1,L4+1,control,C2_N1_D1,36160.547
96,0.098,35,0,35,35,3.418,35,N1,L4+1,control,C2_N1_D1,36160.547
97,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
98,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
99,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
100,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
101,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
102,0.586,31.333,1.211,30,33,18.359,188,N1,L4+1,control,C2_N1_D1,36160.547
103,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
104,0.195,31,0,31,31,6.055,62,N1,L4+1,control,C2_N1_D1,36160.547
105,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
106,0.098,35,0,35,35,3.418,35,N1,L4+1,control,C2_N1_D1,36160.547
107,1.758,32.889,2.246,30,37,57.812,592,N1,L4+1,control,C2_N1_D1,36160.547
108,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
109,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
110,0.293,31.667,2.082,30,34,9.277,95,N1,L4+1,control,C2_N1_D1,36160.547
111,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
112,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
113,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
114,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
115,0.195,31.5,0.707,31,32,6.152,63,N1,L4+1,control,C2_N1_D1,36160.547
116,0.098,34,0,34,34,3.32,34,N1,L4+1,control,C2_N1_D1,36160.547
117,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
118,0.195,30.5,0.707,30,31,5.957,61,N1,L4+1,control,C2_N1_D1,36160.547
119,1.953,32.95,2.328,30,38,64.355,659,N1,L4+1,control,C2_N1_D1,36160.547
120,0.391,32,1.414,31,34,12.5,128,N1,L4+1,control,C2_N1_D1,36160.547
121,1.562,32.625,2.849,30,41,50.977,522,N1,L4+1,control,C2_N1_D1,36160.547
122,0.195,40.5,13.435,31,50,7.91,81,N1,L4+1,control,C2_N1_D1,36160.547
123,0.684,32.286,1.799,30,35,22.07,226,N1,L4+1,control,C2_N1_D1,36160.547
124,0.391,34,1.414,32,35,13.281,136,N1,L4+1,control,C2_N1_D1,36160.547
125,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
126,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
127,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
128,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
129,0.879,31.778,1.302,30,33,27.93,286,N1,L4+1,control,C2_N1_D1,36160.547
130,0.488,31.6,1.949,30,35,15.43,158,N1,L4+1,control,C2_N1_D1,36160.547
131,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
132,0.195,33,1.414,32,34,6.445,66,N1,L4+1,control,C2_N1_D1,36160.547
133,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
134,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
135,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
136,1.27,48.154,10.761,31,66,61.133,626,N1,L4+1,control,C2_N1_D1,36160.547
137,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
138,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
139,0.781,36.625,5.476,31,47,28.613,293,N1,L4+1,control,C2_N1_D1,36160.547
140,0.195,33,4.243,30,36,6.445,66,N1,L4+1,control,C2_N1_D1,36160.547
141,0.684,35.857,5.669,30,44,24.512,251,N1,L4+1,control,C2_N1_D1,36160.547
142,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
143,0.781,38.25,8.259,31,53,29.883,306,N1,L4+1,control,C2_N1_D1,36160.547
144,0.391,30.25,0.5,30,31,11.816,121,N1,L4+1,control,C2_N1_D1,36160.547
145,1.172,38.833,10.718,30,64,45.508,466,N1,L4+1,control,C2_N1_D1,36160.547
146,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
147,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
148,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
149,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
150,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
151,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
152,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
153,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
154,0.781,31.375,1.506,30,34,24.512,251,N1,L4+1,control,C2_N1_D1,36160.547
155,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
156,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
157,0.293,30.667,1.155,30,32,8.984,92,N1,L4+1,control,C2_N1_D1,36160.547
158,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
159,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
160,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
161,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
162,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
163,0.586,38.5,4.037,34,45,22.559,231,N1,L4+1,control,C2_N1_D1,36160.547
164,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
165,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
166,0.195,35,0,35,35,6.836,70,N1,L4+1,control,C2_N1_D1,36160.547
167,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
168,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
169,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
170,5.469,42.339,10.1,30,66,231.543,2371,N1,L4+1,control,C2_N1_D1,36160.547
171,0.391,33,1.826,31,35,12.891,132,N1,L4+1,control,C2_N1_D1,36160.547
172,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
173,1.465,32.6,1.957,30,38,47.754,489,N1,L4+1,control,C2_N1_D1,36160.547
174,1.074,38.727,5.061,32,46,41.602,426,N1,L4+1,control,C2_N1_D1,36160.547
175,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
176,0.488,32.2,1.789,30,34,15.723,161,N1,L4+1,control,C2_N1_D1,36160.547
177,0.293,35,4.359,30,38,10.254,105,N1,L4+1,control,C2_N1_D1,36160.547
178,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
179,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
180,0.293,31,1.732,30,33,9.082,93,N1,L4+1,control,C2_N1_D1,36160.547
181,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
182,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
183,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
184,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
185,0.195,30,0,30,30,5.859,60,N1,L4+1,control,C2_N1_D1,36160.547
186,0.586,32,1.414,30,34,18.75,192,N1,L4+1,control,C2_N1_D1,36160.547
187,0.293,34.333,4.509,30,39,10.059,103,N1,L4+1,control,C2_N1_D1,36160.547
188,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
189,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
190,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
191,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
192,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
193,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
194,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
195,0.195,33,4.243,30,36,6.445,66,N1,L4+1,control,C2_N1_D1,36160.547
196,0.195,32.5,2.121,31,34,6.348,65,N1,L4+1,control,C2_N1_D1,36160.547
197,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
198,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
199,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
200,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
201,0.098,33,0,33,33,3.223,33,N1,L4+1,control,C2_N1_D1,36160.547
202,0.098,35,0,35,35,3.418,35,N1,L4+1,control,C2_N1_D1,36160.547
203,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
204,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
205,0.098,34,0,34,34,3.32,34,N1,L4+1,control,C2_N1_D1,36160.547
206,0.195,32,1.414,31,33,6.25,64,N1,L4+1,control,C2_N1_D1,36160.547
207,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
208,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
209,0.391,33.5,2.38,30,35,13.086,134,N1,L4+1,control,C2_N1_D1,36160.547
210,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
211,0.098,34,0,34,34,3.32,34,N1,L4+1,control,C2_N1_D1,36160.547
212,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
213,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
214,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
215,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
216,0.391,33,2.582,30,36,12.891,132,N1,L4+1,control,C2_N1_D1,36160.547
217,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
218,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
219,2.93,34.533,4.108,30,44,101.172,1036,N1,L4+1,control,C2_N1_D1,36160.547
220,2.246,32.13,1.984,30,38,72.168,739,N1,L4+1,control,C2_N1_D1,36160.547
221,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
222,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
223,0.098,34,0,34,34,3.32,34,N1,L4+1,control,C2_N1_D1,36160.547
224,0.195,32,2.828,30,34,6.25,64,N1,L4+1,control,C2_N1_D1,36160.547
225,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
226,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
227,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
228,2.051,32.333,2.129,30,38,66.309,679,N1,L4+1,control,C2_N1_D1,36160.547
229,0.098,31,0,31,31,3.027,31,N1,L4+1,control,C2_N1_D1,36160.547
230,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
231,0.195,32.5,3.536,30,35,6.348,65,N1,L4+1,control,C2_N1_D1,36160.547
232,0.488,30.6,0.894,30,32,14.941,153,N1,L4+1,control,C2_N1_D1,36160.547
233,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
234,0.586,30.833,1.169,30,33,18.066,185,N1,L4+1,control,C2_N1_D1,36160.547
235,0.195,32,2.828,30,34,6.25,64,N1,L4+1,control,C2_N1_D1,36160.547
236,0.098,30,0,30,30,2.93,30,N1,L4+1,control,C2_N1_D1,36160.547
237,0.098,32,0,32,32,3.125,32,N1,L4+1,control,C2_N1_D1,36160.547
238,0.195,32.5,2.121,31,34,6.348,65,N1,L4+1,control,C2_N1_D1,36160.547
239,0.195,31.5,2.121,30,33,6.152,63,N1,L4+1,control,C2_N1_D1,36160.547
