aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.391,54.5,16.01,31,66,21.289,218,N3,L4+1,control,C1_N3_D1,40872.07
2,0.098,37,0,37,37,3.613,37,N3,L4+1,control,C1_N3_D1,40872.07
3,0.293,38,9.165,30,48,11.133,114,N3,L4+1,control,C1_N3_D1,40872.07
4,0.293,43,9.165,35,53,12.598,129,N3,L4+1,control,C1_N3_D1,40872.07
5,0.293,42.667,11.372,30,52,12.5,128,N3,L4+1,control,C1_N3_D1,40872.07
6,0.488,48.8,11.345,36,66,23.828,244,N3,L4+1,control,C1_N3_D1,40872.07
7,0.098,39,0,39,39,3.809,39,N3,L4+1,control,C1_N3_D1,40872.07
8,0.391,45.75,6.652,40,55,17.871,183,N3,L4+1,control,C1_N3_D1,40872.07
9,0.684,37.857,7.151,30,46,25.879,265,N3,L4+1,control,C1_N3_D1,40872.07
10,0.391,46.5,8.062,40,58,18.164,186,N3,L4+1,control,C1_N3_D1,40872.07
11,0.684,32.857,3.078,30,38,22.461,230,N3,L4+1,control,C1_N3_D1,40872.07
12,0.488,42.2,6.14,37,52,20.605,211,N3,L4+1,control,C1_N3_D1,40872.07
13,0.586,34,3.95,31,41,19.922,204,N3,L4+1,control,C1_N3_D1,40872.07
14,0.195,65,1.414,64,66,12.695,130,N3,L4+1,control,C1_N3_D1,40872.07
15,0.195,65.5,0.707,65,66,12.793,131,N3,L4+1,control,C1_N3_D1,40872.07
16,0.098,64,0,64,64,6.25,64,N3,L4+1,control,C1_N3_D1,40872.07
17,0.098,66,0,66,66,6.445,66,N3,L4+1,control,C1_N3_D1,40872.07
18,0.879,59,4.183,53,65,51.855,531,N3,L4+1,control,C1_N3_D1,40872.07
19,0.293,61,3.606,58,65,17.871,183,N3,L4+1,control,C1_N3_D1,40872.07
20,0.195,32.5,3.536,30,35,6.348,65,N3,L4+1,control,C1_N3_D1,40872.07
21,0.098,34,0,34,34,3.32,34,N3,L4+1,control,C1_N3_D1,40872.07
22,0.781,45.875,7.568,35,58,35.84,367,N3,L4+1,control,C1_N3_D1,40872.07
23,0.098,30,0,30,30,2.93,30,N3,L4+1,control,C1_N3_D1,40872.07
24,0.098,38,0,38,38,3.711,38,N3,L4+1,control,C1_N3_D1,40872.07
25,0.586,52.667,10.69,34,66,30.859,316,N3,L4+1,control,C1_N3_D1,40872.07
26,0.391,47.25,14.5,30,62,18.457,189,N3,L4+1,control,C1_N3_D1,40872.07
