aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
2418,0.879,2.778,1.302,2,5,2.441,25,N3,L4+14,control,C3_N3_D3,79911.523
2419,0.195,5,2.828,3,7,0.977,10,N3,L4+14,control,C3_N3_D3,79911.523
2420,0.195,3,1.414,2,4,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2421,3.027,7.677,4.672,2,21,23.242,238,N3,L4+14,control,C3_N3_D3,79911.523
2422,2.93,16.5,11.814,2,38,48.34,495,N3,L4+14,control,C3_N3_D3,79911.523
2423,0.195,3,1.414,2,4,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2424,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2425,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2426,1.074,2.273,0.467,2,3,2.441,25,N3,L4+14,control,C3_N3_D3,79911.523
2427,0.586,2.167,0.408,2,3,1.27,13,N3,L4+14,control,C3_N3_D3,79911.523
2428,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2429,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2430,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2431,1.367,5.429,2.533,2,10,7.422,76,N3,L4+14,control,C3_N3_D3,79911.523
2432,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2433,0.293,3.333,1.528,2,5,0.977,10,N3,L4+14,control,C3_N3_D3,79911.523
2434,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2435,0.586,6.333,3.011,3,11,3.711,38,N3,L4+14,control,C3_N3_D3,79911.523
2436,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2437,0.293,2,0,2,2,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2438,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2439,0.391,10.75,2.872,7,13,4.199,43,N3,L4+14,control,C3_N3_D3,79911.523
2440,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2441,0.098,7,0,7,7,0.684,7,N3,L4+14,control,C3_N3_D3,79911.523
2442,0.098,5,0,5,5,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2443,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2444,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2445,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2446,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2447,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2448,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2449,0.781,2.625,0.916,2,4,2.051,21,N3,L4+14,control,C3_N3_D3,79911.523
2450,0.781,5.125,3.137,2,10,4.004,41,N3,L4+14,control,C3_N3_D3,79911.523
2451,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2452,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2453,0.977,2.5,0.527,2,3,2.441,25,N3,L4+14,control,C3_N3_D3,79911.523
2454,0.195,3,0,3,3,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2455,0.391,2.25,0.5,2,3,0.879,9,N3,L4+14,control,C3_N3_D3,79911.523
2456,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2457,1.172,6.917,3.554,2,13,8.105,83,N3,L4+14,control,C3_N3_D3,79911.523
2458,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2459,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2460,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2461,0.586,2.5,0.837,2,4,1.465,15,N3,L4+14,control,C3_N3_D3,79911.523
2462,0.195,3,0,3,3,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2463,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2464,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2465,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2466,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2467,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2468,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2469,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2470,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2471,0.293,3.333,1.528,2,5,0.977,10,N3,L4+14,control,C3_N3_D3,79911.523
2472,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2473,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2474,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2475,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2476,0.488,2.2,0.447,2,3,1.074,11,N3,L4+14,control,C3_N3_D3,79911.523
2477,0.195,4,1.414,3,5,0.781,8,N3,L4+14,control,C3_N3_D3,79911.523
2478,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2479,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2480,0.488,6.2,1.095,5,8,3.027,31,N3,L4+14,control,C3_N3_D3,79911.523
2481,0.684,5.143,1.773,3,8,3.516,36,N3,L4+14,control,C3_N3_D3,79911.523
2482,0.684,2.714,1.113,2,5,1.855,19,N3,L4+14,control,C3_N3_D3,79911.523
2483,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2484,0.488,2.4,0.548,2,3,1.172,12,N3,L4+14,control,C3_N3_D3,79911.523
2485,1.172,6.5,5.036,2,15,7.617,78,N3,L4+14,control,C3_N3_D3,79911.523
2486,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2487,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2488,0.293,4,2,2,6,1.172,12,N3,L4+14,control,C3_N3_D3,79911.523
2489,3.32,10.941,8.897,2,33,36.328,372,N3,L4+14,control,C3_N3_D3,79911.523
