aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,1.562,27.938,4.524,21,37,43.652,447,N3,L4+14,mannitol,M2_N3_D3,84124.414
2,0.098,31,0,31,31,3.027,31,N3,L4+14,mannitol,M2_N3_D3,84124.414
3,0.195,35,7.071,30,40,6.836,70,N3,L4+14,mannitol,M2_N3_D3,84124.414
4,0.195,30,12.728,21,39,5.859,60,N3,L4+14,mannitol,M2_N3_D3,84124.414
5,0.293,30.333,8.622,21,38,8.887,91,N3,L4+14,mannitol,M2_N3_D3,84124.414
6,0.391,27.5,1.291,26,29,10.742,110,N3,L4+14,mannitol,M2_N3_D3,84124.414
7,0.977,23.8,3.994,20,33,23.242,238,N3,L4+14,mannitol,M2_N3_D3,84124.414
8,0.098,20,0,20,20,1.953,20,N3,L4+14,mannitol,M2_N3_D3,84124.414
9,0.293,24.667,3.215,21,27,7.227,74,N3,L4+14,mannitol,M2_N3_D3,84124.414
10,0.586,23.667,2.251,22,27,13.867,142,N3,L4+14,mannitol,M2_N3_D3,84124.414
11,0.684,27.143,5.146,20,35,18.555,190,N3,L4+14,mannitol,M2_N3_D3,84124.414
12,0.391,27.25,6.752,21,36,10.645,109,N3,L4+14,mannitol,M2_N3_D3,84124.414
13,0.391,32.75,7.5,23,40,12.793,131,N3,L4+14,mannitol,M2_N3_D3,84124.414
14,3.809,27.256,6.357,20,40,103.809,1063,N3,L4+14,mannitol,M2_N3_D3,84124.414
15,0.391,21.25,1.5,20,23,8.301,85,N3,L4+14,mannitol,M2_N3_D3,84124.414
16,0.195,26.5,3.536,24,29,5.176,53,N3,L4+14,mannitol,M2_N3_D3,84124.414
17,0.488,20.8,1.789,20,24,10.156,104,N3,L4+14,mannitol,M2_N3_D3,84124.414
18,0.098,20,0,20,20,1.953,20,N3,L4+14,mannitol,M2_N3_D3,84124.414
19,0.098,20,0,20,20,1.953,20,N3,L4+14,mannitol,M2_N3_D3,84124.414
20,0.098,22,0,22,22,2.148,22,N3,L4+14,mannitol,M2_N3_D3,84124.414
21,0.195,21,0,21,21,4.102,42,N3,L4+14,mannitol,M2_N3_D3,84124.414
22,0.098,21,0,21,21,2.051,21,N3,L4+14,mannitol,M2_N3_D3,84124.414
23,0.098,22,0,22,22,2.148,22,N3,L4+14,mannitol,M2_N3_D3,84124.414
24,0.098,23,0,23,23,2.246,23,N3,L4+14,mannitol,M2_N3_D3,84124.414
25,0.195,21.5,0.707,21,22,4.199,43,N3,L4+14,mannitol,M2_N3_D3,84124.414
26,0.879,23.667,1.658,22,27,20.801,213,N3,L4+14,mannitol,M2_N3_D3,84124.414
27,0.488,32.4,7.635,20,39,15.82,162,N3,L4+14,mannitol,M2_N3_D3,84124.414
28,0.098,33,0,33,33,3.223,33,N3,L4+14,mannitol,M2_N3_D3,84124.414
29,0.488,28.4,7.503,22,37,13.867,142,N3,L4+14,mannitol,M2_N3_D3,84124.414
30,0.293,28,9.849,20,39,8.203,84,N3,L4+14,mannitol,M2_N3_D3,84124.414
31,0.195,28,8.485,22,34,5.469,56,N3,L4+14,mannitol,M2_N3_D3,84124.414
32,0.488,26,7.714,20,39,12.695,130,N3,L4+14,mannitol,M2_N3_D3,84124.414
33,0.684,24.857,4.059,20,31,16.992,174,N3,L4+14,mannitol,M2_N3_D3,84124.414
34,0.781,25.125,6.128,21,40,19.629,201,N3,L4+14,mannitol,M2_N3_D3,84124.414
35,0.195,27.5,4.95,24,31,5.371,55,N3,L4+14,mannitol,M2_N3_D3,84124.414
36,0.098,21,0,21,21,2.051,21,N3,L4+14,mannitol,M2_N3_D3,84124.414
37,0.098,21,0,21,21,2.051,21,N3,L4+14,mannitol,M2_N3_D3,84124.414
38,0.098,20,0,20,20,1.953,20,N3,L4+14,mannitol,M2_N3_D3,84124.414
39,0.586,26.5,4.97,20,32,15.527,159,N3,L4+14,mannitol,M2_N3_D3,84124.414
40,0.098,22,0,22,22,2.148,22,N3,L4+14,mannitol,M2_N3_D3,84124.414
41,14.16,29.614,6.107,20,40,419.336,4294,N3,L4+14,mannitol,M2_N3_D3,84124.414
42,0.977,25.9,4.677,21,33,25.293,259,N3,L4+14,mannitol,M2_N3_D3,84124.414
43,0.781,29.5,5.555,20,38,23.047,236,N3,L4+14,mannitol,M2_N3_D3,84124.414
44,0.293,23.667,0.577,23,24,6.934,71,N3,L4+14,mannitol,M2_N3_D3,84124.414
45,0.098,26,0,26,26,2.539,26,N3,L4+14,mannitol,M2_N3_D3,84124.414
46,0.586,25.833,5.154,20,32,15.137,155,N3,L4+14,mannitol,M2_N3_D3,84124.414
47,0.293,27.667,8.327,21,37,8.105,83,N3,L4+14,mannitol,M2_N3_D3,84124.414
48,0.488,23.6,6.427,20,35,11.523,118,N3,L4+14,mannitol,M2_N3_D3,84124.414
49,0.195,20,0,20,20,3.906,40,N3,L4+14,mannitol,M2_N3_D3,84124.414
50,0.488,27,4.637,21,33,13.184,135,N3,L4+14,mannitol,M2_N3_D3,84124.414
51,0.391,32.5,4.435,27,37,12.695,130,N3,L4+14,mannitol,M2_N3_D3,84124.414
52,0.195,20.5,0.707,20,21,4.004,41,N3,L4+14,mannitol,M2_N3_D3,84124.414
53,0.098,20,0,20,20,1.953,20,N3,L4+14,mannitol,M2_N3_D3,84124.414
54,0.195,22,1.414,21,23,4.297,44,N3,L4+14,mannitol,M2_N3_D3,84124.414
55,0.684,26.429,6.451,20,38,18.066,185,N3,L4+14,mannitol,M2_N3_D3,84124.414
56,0.098,21,0,21,21,2.051,21,N3,L4+14,mannitol,M2_N3_D3,84124.414
57,0.391,22.25,1.258,21,24,8.691,89,N3,L4+14,mannitol,M2_N3_D3,84124.414
58,0.195,32,4.243,29,35,6.25,64,N3,L4+14,mannitol,M2_N3_D3,84124.414
59,0.098,20,0,20,20,1.953,20,N3,L4+14,mannitol,M2_N3_D3,84124.414
60,0.586,24.333,4.546,20,31,14.258,146,N3,L4+14,mannitol,M2_N3_D3,84124.414
61,0.195,29.5,2.121,28,31,5.762,59,N3,L4+14,mannitol,M2_N3_D3,84124.414
62,0.098,21,0,21,21,2.051,21,N3,L4+14,mannitol,M2_N3_D3,84124.414
63,0.098,22,0,22,22,2.148,22,N3,L4+14,mannitol,M2_N3_D3,84124.414
64,0.293,22.667,2.517,20,25,6.641,68,N3,L4+14,mannitol,M2_N3_D3,84124.414
65,0.098,24,0,24,24,2.344,24,N3,L4+14,mannitol,M2_N3_D3,84124.414
66,0.195,29.5,2.121,28,31,5.762,59,N3,L4+14,mannitol,M2_N3_D3,84124.414
67,0.195,23.5,3.536,21,26,4.59,47,N3,L4+14,mannitol,M2_N3_D3,84124.414
68,0.195,21,1.414,20,22,4.102,42,N3,L4+14,mannitol,M2_N3_D3,84124.414
69,0.293,33,9.644,22,40,9.668,99,N3,L4+14,mannitol,M2_N3_D3,84124.414
70,0.098,26,0,26,26,2.539,26,N3,L4+14,mannitol,M2_N3_D3,84124.414
71,0.098,21,0,21,21,2.051,21,N3,L4+14,mannitol,M2_N3_D3,84124.414
72,0.098,23,0,23,23,2.246,23,N3,L4+14,mannitol,M2_N3_D3,84124.414
73,0.488,27,6,22,37,13.184,135,N3,L4+14,mannitol,M2_N3_D3,84124.414
74,0.586,25.167,5.845,20,34,14.746,151,N3,L4+14,mannitol,M2_N3_D3,84124.414
