aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M1_N3_D1,40511.523
2,0.098,32,0,32,32,3.125,32,N3,L4+1,mannitol,M1_N3_D1,40511.523
3,12.988,37.038,5.591,30,57,481.055,4926,N3,L4+1,mannitol,M1_N3_D1,40511.523
4,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
5,0.488,32.8,3.421,30,37,16.016,164,N3,L4+1,mannitol,M1_N3_D1,40511.523
6,0.098,61,0,61,61,5.957,61,N3,L4+1,mannitol,M1_N3_D1,40511.523
7,0.195,30.5,0.707,30,31,5.957,61,N3,L4+1,mannitol,M1_N3_D1,40511.523
8,0.977,50.7,7.66,39,63,49.512,507,N3,L4+1,mannitol,M1_N3_D1,40511.523
9,0.195,31,1.414,30,32,6.055,62,N3,L4+1,mannitol,M1_N3_D1,40511.523
10,0.098,44,0,44,44,4.297,44,N3,L4+1,mannitol,M1_N3_D1,40511.523
11,0.586,34.667,6.439,30,47,20.312,208,N3,L4+1,mannitol,M1_N3_D1,40511.523
12,0.195,33,2.828,31,35,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
13,12.5,39.609,6.925,30,63,495.117,5070,N3,L4+1,mannitol,M1_N3_D1,40511.523
14,0.098,31,0,31,31,3.027,31,N3,L4+1,mannitol,M1_N3_D1,40511.523
15,0.098,32,0,32,32,3.125,32,N3,L4+1,mannitol,M1_N3_D1,40511.523
16,0.098,57,0,57,57,5.566,57,N3,L4+1,mannitol,M1_N3_D1,40511.523
17,0.391,40,6.88,35,50,15.625,160,N3,L4+1,mannitol,M1_N3_D1,40511.523
18,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M1_N3_D1,40511.523
19,0.195,33.5,4.95,30,37,6.543,67,N3,L4+1,mannitol,M1_N3_D1,40511.523
20,0.977,36.4,4.858,30,47,35.547,364,N3,L4+1,mannitol,M1_N3_D1,40511.523
21,0.195,40,0,40,40,7.812,80,N3,L4+1,mannitol,M1_N3_D1,40511.523
22,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
23,0.391,51.75,10.079,43,64,20.215,207,N3,L4+1,mannitol,M1_N3_D1,40511.523
24,0.488,34,3.391,30,38,16.602,170,N3,L4+1,mannitol,M1_N3_D1,40511.523
25,0.977,35.8,5.245,30,47,34.961,358,N3,L4+1,mannitol,M1_N3_D1,40511.523
26,0.098,31,0,31,31,3.027,31,N3,L4+1,mannitol,M1_N3_D1,40511.523
27,0.098,49,0,49,49,4.785,49,N3,L4+1,mannitol,M1_N3_D1,40511.523
28,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M1_N3_D1,40511.523
29,0.195,33,2.828,31,35,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
30,0.195,30,0,30,30,5.859,60,N3,L4+1,mannitol,M1_N3_D1,40511.523
31,0.098,34,0,34,34,3.32,34,N3,L4+1,mannitol,M1_N3_D1,40511.523
32,0.195,41,12.728,32,50,8.008,82,N3,L4+1,mannitol,M1_N3_D1,40511.523
33,0.488,38.8,4.382,32,43,18.945,194,N3,L4+1,mannitol,M1_N3_D1,40511.523
34,0.098,63,0,63,63,6.152,63,N3,L4+1,mannitol,M1_N3_D1,40511.523
35,0.195,58,4.243,55,61,11.328,116,N3,L4+1,mannitol,M1_N3_D1,40511.523
36,0.488,49.6,17.869,30,66,24.219,248,N3,L4+1,mannitol,M1_N3_D1,40511.523
37,0.098,31,0,31,31,3.027,31,N3,L4+1,mannitol,M1_N3_D1,40511.523
38,0.195,34,1.414,33,35,6.641,68,N3,L4+1,mannitol,M1_N3_D1,40511.523
39,0.586,34.167,3.125,31,39,20.02,205,N3,L4+1,mannitol,M1_N3_D1,40511.523
40,0.195,30,0,30,30,5.859,60,N3,L4+1,mannitol,M1_N3_D1,40511.523
41,0.293,44.333,18.824,32,66,12.988,133,N3,L4+1,mannitol,M1_N3_D1,40511.523
42,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M1_N3_D1,40511.523
43,5.762,45.356,9.887,31,65,261.328,2676,N3,L4+1,mannitol,M1_N3_D1,40511.523
44,0.098,52,0,52,52,5.078,52,N3,L4+1,mannitol,M1_N3_D1,40511.523
45,0.195,32,0,32,32,6.25,64,N3,L4+1,mannitol,M1_N3_D1,40511.523
46,0.293,41.667,3.215,38,44,12.207,125,N3,L4+1,mannitol,M1_N3_D1,40511.523
47,0.195,46,12.728,37,55,8.984,92,N3,L4+1,mannitol,M1_N3_D1,40511.523
48,0.098,34,0,34,34,3.32,34,N3,L4+1,mannitol,M1_N3_D1,40511.523
49,0.195,30.5,0.707,30,31,5.957,61,N3,L4+1,mannitol,M1_N3_D1,40511.523
50,0.684,38.143,5.728,32,46,26.074,267,N3,L4+1,mannitol,M1_N3_D1,40511.523
51,0.195,33,1.414,32,34,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
52,0.293,47,17.521,30,65,13.77,141,N3,L4+1,mannitol,M1_N3_D1,40511.523
53,0.098,33,0,33,33,3.223,33,N3,L4+1,mannitol,M1_N3_D1,40511.523
54,0.098,32,0,32,32,3.125,32,N3,L4+1,mannitol,M1_N3_D1,40511.523
55,9.082,45.075,10.142,30,65,409.375,4192,N3,L4+1,mannitol,M1_N3_D1,40511.523
56,0.586,47.167,13.848,31,66,27.637,283,N3,L4+1,mannitol,M1_N3_D1,40511.523
57,0.195,36.5,3.536,34,39,7.129,73,N3,L4+1,mannitol,M1_N3_D1,40511.523
58,0.391,50,11.747,38,65,19.531,200,N3,L4+1,mannitol,M1_N3_D1,40511.523
59,0.098,62,0,62,62,6.055,62,N3,L4+1,mannitol,M1_N3_D1,40511.523
60,0.293,38.333,12.741,30,53,11.23,115,N3,L4+1,mannitol,M1_N3_D1,40511.523
61,0.488,46.4,8.849,32,56,22.656,232,N3,L4+1,mannitol,M1_N3_D1,40511.523
62,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M1_N3_D1,40511.523
63,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
64,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M1_N3_D1,40511.523
65,0.098,32,0,32,32,3.125,32,N3,L4+1,mannitol,M1_N3_D1,40511.523
66,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
67,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M1_N3_D1,40511.523
68,0.098,57,0,57,57,5.566,57,N3,L4+1,mannitol,M1_N3_D1,40511.523
69,0.195,64,1.414,63,65,12.5,128,N3,L4+1,mannitol,M1_N3_D1,40511.523
70,0.098,51,0,51,51,4.98,51,N3,L4+1,mannitol,M1_N3_D1,40511.523
71,0.195,38,8.485,32,44,7.422,76,N3,L4+1,mannitol,M1_N3_D1,40511.523
72,0.098,31,0,31,31,3.027,31,N3,L4+1,mannitol,M1_N3_D1,40511.523
73,0.293,65.333,0.577,65,66,19.141,196,N3,L4+1,mannitol,M1_N3_D1,40511.523
74,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M1_N3_D1,40511.523
75,0.098,62,0,62,62,6.055,62,N3,L4+1,mannitol,M1_N3_D1,40511.523
76,0.098,65,0,65,65,6.348,65,N3,L4+1,mannitol,M1_N3_D1,40511.523
77,0.098,31,0,31,31,3.027,31,N3,L4+1,mannitol,M1_N3_D1,40511.523
78,0.098,65,0,65,65,6.348,65,N3,L4+1,mannitol,M1_N3_D1,40511.523
79,0.293,42.667,13.013,30,56,12.5,128,N3,L4+1,mannitol,M1_N3_D1,40511.523
80,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M1_N3_D1,40511.523
81,0.098,64,0,64,64,6.25,64,N3,L4+1,mannitol,M1_N3_D1,40511.523
82,0.488,30.2,0.447,30,31,14.746,151,N3,L4+1,mannitol,M1_N3_D1,40511.523
83,0.098,33,0,33,33,3.223,33,N3,L4+1,mannitol,M1_N3_D1,40511.523
84,0.098,66,0,66,66,6.445,66,N3,L4+1,mannitol,M1_N3_D1,40511.523
85,0.098,61,0,61,61,5.957,61,N3,L4+1,mannitol,M1_N3_D1,40511.523
86,0.098,62,0,62,62,6.055,62,N3,L4+1,mannitol,M1_N3_D1,40511.523
87,0.488,46.4,14.117,30,66,22.656,232,N3,L4+1,mannitol,M1_N3_D1,40511.523
88,0.684,32,2.769,30,38,21.875,224,N3,L4+1,mannitol,M1_N3_D1,40511.523
89,0.391,64,1.414,63,66,25,256,N3,L4+1,mannitol,M1_N3_D1,40511.523
90,0.098,30,0,30,30,2.93,30,N3,L4+1,mannitol,M1_N3_D1,40511.523
