aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.488,37.2,5.891,32,45,18.164,186,N2,L4+7,control,C1_N2_D2,84100.781
2,0.098,32,0,32,32,3.125,32,N2,L4+7,control,C1_N2_D2,84100.781
3,0.195,34.5,0.707,34,35,6.738,69,N2,L4+7,control,C1_N2_D2,84100.781
4,1.66,38.765,7.172,30,56,64.355,659,N2,L4+7,control,C1_N2_D2,84100.781
5,0.293,36.667,5.508,33,43,10.742,110,N2,L4+7,control,C1_N2_D2,84100.781
6,2.93,47.6,10.159,30,66,139.453,1428,N2,L4+7,control,C1_N2_D2,84100.781
7,0.098,40,0,40,40,3.906,40,N2,L4+7,control,C1_N2_D2,84100.781
8,3.125,45.781,8.249,30,59,143.066,1465,N2,L4+7,control,C1_N2_D2,84100.781
9,0.098,30,0,30,30,2.93,30,N2,L4+7,control,C1_N2_D2,84100.781
10,6.348,47.354,11.305,30,66,300.586,3078,N2,L4+7,control,C1_N2_D2,84100.781
11,0.586,35.5,4.848,30,41,20.801,213,N2,L4+7,control,C1_N2_D2,84100.781
12,0.391,37,2.16,35,40,14.453,148,N2,L4+7,control,C1_N2_D2,84100.781
13,0.098,30,0,30,30,2.93,30,N2,L4+7,control,C1_N2_D2,84100.781
14,0.488,34.8,2.588,32,38,16.992,174,N2,L4+7,control,C1_N2_D2,84100.781
15,0.098,33,0,33,33,3.223,33,N2,L4+7,control,C1_N2_D2,84100.781
16,8.984,43.576,8.07,30,59,391.504,4009,N2,L4+7,control,C1_N2_D2,84100.781
17,0.488,37.2,4.658,31,44,18.164,186,N2,L4+7,control,C1_N2_D2,84100.781
18,0.293,36,6.557,30,43,10.547,108,N2,L4+7,control,C1_N2_D2,84100.781
19,0.391,46.75,13.022,36,65,18.262,187,N2,L4+7,control,C1_N2_D2,84100.781
20,0.781,50.125,10.398,38,65,39.16,401,N2,L4+7,control,C1_N2_D2,84100.781
21,0.098,45,0,45,45,4.395,45,N2,L4+7,control,C1_N2_D2,84100.781
22,0.098,32,0,32,32,3.125,32,N2,L4+7,control,C1_N2_D2,84100.781
23,0.098,33,0,33,33,3.223,33,N2,L4+7,control,C1_N2_D2,84100.781
24,1.465,44.267,8.371,31,62,64.844,664,N2,L4+7,control,C1_N2_D2,84100.781
25,0.195,52,18.385,39,65,10.156,104,N2,L4+7,control,C1_N2_D2,84100.781
26,0.977,48.6,10.058,37,61,47.461,486,N2,L4+7,control,C1_N2_D2,84100.781
27,1.953,46.7,11.127,30,64,91.211,934,N2,L4+7,control,C1_N2_D2,84100.781
28,0.195,38,7.071,33,43,7.422,76,N2,L4+7,control,C1_N2_D2,84100.781
29,0.195,58,7.071,53,63,11.328,116,N2,L4+7,control,C1_N2_D2,84100.781
30,0.293,42.667,9.018,34,52,12.5,128,N2,L4+7,control,C1_N2_D2,84100.781
31,0.879,46.333,11.822,31,63,40.723,417,N2,L4+7,control,C1_N2_D2,84100.781
32,0.293,45,17.349,34,65,13.184,135,N2,L4+7,control,C1_N2_D2,84100.781
33,0.098,32,0,32,32,3.125,32,N2,L4+7,control,C1_N2_D2,84100.781
34,0.391,43.75,13.351,33,63,17.09,175,N2,L4+7,control,C1_N2_D2,84100.781
35,0.195,38.5,3.536,36,41,7.52,77,N2,L4+7,control,C1_N2_D2,84100.781
36,0.098,40,0,40,40,3.906,40,N2,L4+7,control,C1_N2_D2,84100.781
37,1.66,42.529,8.987,32,63,70.605,723,N2,L4+7,control,C1_N2_D2,84100.781
38,0.195,37.5,0.707,37,38,7.324,75,N2,L4+7,control,C1_N2_D2,84100.781
39,0.098,32,0,32,32,3.125,32,N2,L4+7,control,C1_N2_D2,84100.781
40,0.098,32,0,32,32,3.125,32,N2,L4+7,control,C1_N2_D2,84100.781
41,0.488,48,11.533,33,64,23.438,240,N2,L4+7,control,C1_N2_D2,84100.781
42,0.195,31.5,2.121,30,33,6.152,63,N2,L4+7,control,C1_N2_D2,84100.781
43,0.098,31,0,31,31,3.027,31,N2,L4+7,control,C1_N2_D2,84100.781
44,0.586,34.833,6.047,30,46,20.41,209,N2,L4+7,control,C1_N2_D2,84100.781
45,0.293,44,14.422,32,60,12.891,132,N2,L4+7,control,C1_N2_D2,84100.781
46,0.293,52,19.157,30,65,15.234,156,N2,L4+7,control,C1_N2_D2,84100.781
47,0.586,50.667,8.238,38,64,29.688,304,N2,L4+7,control,C1_N2_D2,84100.781
48,0.586,41.333,11.776,31,61,24.219,248,N2,L4+7,control,C1_N2_D2,84100.781
49,0.098,61,0,61,61,5.957,61,N2,L4+7,control,C1_N2_D2,84100.781
50,0.195,50,7.071,45,55,9.766,100,N2,L4+7,control,C1_N2_D2,84100.781
51,0.391,39.75,5.123,34,45,15.527,159,N2,L4+7,control,C1_N2_D2,84100.781
52,0.098,58,0,58,58,5.664,58,N2,L4+7,control,C1_N2_D2,84100.781
53,0.293,52.667,6.658,47,60,15.43,158,N2,L4+7,control,C1_N2_D2,84100.781
54,0.293,56,12.49,42,66,16.406,168,N2,L4+7,control,C1_N2_D2,84100.781
55,0.586,48.833,11.771,33,63,28.613,293,N2,L4+7,control,C1_N2_D2,84100.781
56,1.562,45.125,10.487,32,62,70.508,722,N2,L4+7,control,C1_N2_D2,84100.781
57,0.586,49.333,6.713,39,58,28.906,296,N2,L4+7,control,C1_N2_D2,84100.781
58,0.098,65,0,65,65,6.348,65,N2,L4+7,control,C1_N2_D2,84100.781
59,0.293,51,16.523,32,62,14.941,153,N2,L4+7,control,C1_N2_D2,84100.781
60,0.098,65,0,65,65,6.348,65,N2,L4+7,control,C1_N2_D2,84100.781
61,0.098,64,0,64,64,6.25,64,N2,L4+7,control,C1_N2_D2,84100.781
62,0.098,65,0,65,65,6.348,65,N2,L4+7,control,C1_N2_D2,84100.781
63,0.293,32.333,2.082,30,34,9.473,97,N2,L4+7,control,C1_N2_D2,84100.781
64,0.098,36,0,36,36,3.516,36,N2,L4+7,control,C1_N2_D2,84100.781
65,1.562,45.25,11.358,30,64,70.703,724,N2,L4+7,control,C1_N2_D2,84100.781
66,0.098,36,0,36,36,3.516,36,N2,L4+7,control,C1_N2_D2,84100.781
67,0.098,34,0,34,34,3.32,34,N2,L4+7,control,C1_N2_D2,84100.781
68,0.098,32,0,32,32,3.125,32,N2,L4+7,control,C1_N2_D2,84100.781
69,0.195,54.5,4.95,51,58,10.645,109,N2,L4+7,control,C1_N2_D2,84100.781
70,0.098,30,0,30,30,2.93,30,N2,L4+7,control,C1_N2_D2,84100.781
71,0.293,64.333,2.082,62,66,18.848,193,N2,L4+7,control,C1_N2_D2,84100.781
72,0.098,62,0,62,62,6.055,62,N2,L4+7,control,C1_N2_D2,84100.781
73,0.293,62.667,4.933,57,66,18.359,188,N2,L4+7,control,C1_N2_D2,84100.781
74,0.195,62,4.243,59,65,12.109,124,N2,L4+7,control,C1_N2_D2,84100.781
75,0.293,48,9.539,38,57,14.062,144,N2,L4+7,control,C1_N2_D2,84100.781
76,1.367,46.571,13.236,32,66,63.672,652,N2,L4+7,control,C1_N2_D2,84100.781
77,0.098,39,0,39,39,3.809,39,N2,L4+7,control,C1_N2_D2,84100.781
78,0.684,47.714,4.957,41,55,32.617,334,N2,L4+7,control,C1_N2_D2,84100.781
79,14.16,47.697,10.074,30,66,675.391,6916,N2,L4+7,control,C1_N2_D2,84100.781
80,0.488,56.4,6.269,46,63,27.539,282,N2,L4+7,control,C1_N2_D2,84100.781
81,0.098,30,0,30,30,2.93,30,N2,L4+7,control,C1_N2_D2,84100.781
82,0.977,38.5,4.528,33,47,37.598,385,N2,L4+7,control,C1_N2_D2,84100.781
83,0.098,30,0,30,30,2.93,30,N2,L4+7,control,C1_N2_D2,84100.781
84,0.098,30,0,30,30,2.93,30,N2,L4+7,control,C1_N2_D2,84100.781
85,0.195,39.5,2.121,38,41,7.715,79,N2,L4+7,control,C1_N2_D2,84100.781
