aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.098,34,0,34,34,3.32,34,N2,L4+14,control,C2_N2_D3,73823.438
2,0.098,35,0,35,35,3.418,35,N2,L4+14,control,C2_N2_D3,73823.438
3,0.293,50,5.292,46,56,14.648,150,N2,L4+14,control,C2_N2_D3,73823.438
4,0.098,32,0,32,32,3.125,32,N2,L4+14,control,C2_N2_D3,73823.438
5,0.293,38,10.44,31,50,11.133,114,N2,L4+14,control,C2_N2_D3,73823.438
6,0.488,40.8,6.723,32,48,19.922,204,N2,L4+14,control,C2_N2_D3,73823.438
7,0.098,34,0,34,34,3.32,34,N2,L4+14,control,C2_N2_D3,73823.438
8,0.098,43,0,43,43,4.199,43,N2,L4+14,control,C2_N2_D3,73823.438
9,0.195,39.5,2.121,38,41,7.715,79,N2,L4+14,control,C2_N2_D3,73823.438
10,0.098,52,0,52,52,5.078,52,N2,L4+14,control,C2_N2_D3,73823.438
11,0.293,34.667,3.055,32,38,10.156,104,N2,L4+14,control,C2_N2_D3,73823.438
12,0.293,44,5.292,38,48,12.891,132,N2,L4+14,control,C2_N2_D3,73823.438
13,1.074,40.364,7.58,30,51,43.359,444,N2,L4+14,control,C2_N2_D3,73823.438
14,0.293,43.333,6.429,36,48,12.695,130,N2,L4+14,control,C2_N2_D3,73823.438
15,0.195,35.5,0.707,35,36,6.934,71,N2,L4+14,control,C2_N2_D3,73823.438
16,0.098,41,0,41,41,4.004,41,N2,L4+14,control,C2_N2_D3,73823.438
17,0.195,45.5,0.707,45,46,8.887,91,N2,L4+14,control,C2_N2_D3,73823.438
18,0.684,42.571,7.892,33,56,29.102,298,N2,L4+14,control,C2_N2_D3,73823.438
19,0.098,30,0,30,30,2.93,30,N2,L4+14,control,C2_N2_D3,73823.438
20,0.195,38,4.243,35,41,7.422,76,N2,L4+14,control,C2_N2_D3,73823.438
21,0.293,46.333,14.048,33,61,13.574,139,N2,L4+14,control,C2_N2_D3,73823.438
22,0.586,40.5,4.806,33,45,23.73,243,N2,L4+14,control,C2_N2_D3,73823.438
23,0.098,31,0,31,31,3.027,31,N2,L4+14,control,C2_N2_D3,73823.438
24,1.27,46.769,11.973,31,65,59.375,608,N2,L4+14,control,C2_N2_D3,73823.438
25,0.098,31,0,31,31,3.027,31,N2,L4+14,control,C2_N2_D3,73823.438
26,0.195,36.5,0.707,36,37,7.129,73,N2,L4+14,control,C2_N2_D3,73823.438
27,0.098,33,0,33,33,3.223,33,N2,L4+14,control,C2_N2_D3,73823.438
28,2.344,40.458,9.399,30,65,94.824,971,N2,L4+14,control,C2_N2_D3,73823.438
29,0.293,58.333,2.517,56,61,17.09,175,N2,L4+14,control,C2_N2_D3,73823.438
30,1.758,43.833,10.489,30,60,77.051,789,N2,L4+14,control,C2_N2_D3,73823.438
31,0.098,35,0,35,35,3.418,35,N2,L4+14,control,C2_N2_D3,73823.438
32,0.195,34.5,0.707,34,35,6.738,69,N2,L4+14,control,C2_N2_D3,73823.438
33,0.098,46,0,46,46,4.492,46,N2,L4+14,control,C2_N2_D3,73823.438
34,0.488,35.6,6.986,32,48,17.383,178,N2,L4+14,control,C2_N2_D3,73823.438
35,0.977,42.2,8.47,33,59,41.211,422,N2,L4+14,control,C2_N2_D3,73823.438
36,0.195,34,5.657,30,38,6.641,68,N2,L4+14,control,C2_N2_D3,73823.438
37,0.098,40,0,40,40,3.906,40,N2,L4+14,control,C2_N2_D3,73823.438
38,0.098,51,0,51,51,4.98,51,N2,L4+14,control,C2_N2_D3,73823.438
39,0.098,34,0,34,34,3.32,34,N2,L4+14,control,C2_N2_D3,73823.438
40,0.293,44,12.53,31,56,12.891,132,N2,L4+14,control,C2_N2_D3,73823.438
41,0.195,30.5,0.707,30,31,5.957,61,N2,L4+14,control,C2_N2_D3,73823.438
42,0.098,43,0,43,43,4.199,43,N2,L4+14,control,C2_N2_D3,73823.438
43,0.098,52,0,52,52,5.078,52,N2,L4+14,control,C2_N2_D3,73823.438
44,0.293,46.667,7.767,38,53,13.672,140,N2,L4+14,control,C2_N2_D3,73823.438
45,0.195,60,1.414,59,61,11.719,120,N2,L4+14,control,C2_N2_D3,73823.438
46,0.098,30,0,30,30,2.93,30,N2,L4+14,control,C2_N2_D3,73823.438
47,0.195,46,15.556,35,57,8.984,92,N2,L4+14,control,C2_N2_D3,73823.438
48,0.488,42,7.714,35,52,20.508,210,N2,L4+14,control,C2_N2_D3,73823.438
49,0.098,33,0,33,33,3.223,33,N2,L4+14,control,C2_N2_D3,73823.438
50,0.195,42,8.485,36,48,8.203,84,N2,L4+14,control,C2_N2_D3,73823.438
51,2.441,51.2,14.224,31,66,125,1280,N2,L4+14,control,C2_N2_D3,73823.438
52,2.051,55,10.144,33,65,112.793,1155,N2,L4+14,control,C2_N2_D3,73823.438
53,0.098,35,0,35,35,3.418,35,N2,L4+14,control,C2_N2_D3,73823.438
54,0.098,60,0,60,60,5.859,60,N2,L4+14,control,C2_N2_D3,73823.438
55,0.195,33,4.243,30,36,6.445,66,N2,L4+14,control,C2_N2_D3,73823.438
56,0.195,36.5,9.192,30,43,7.129,73,N2,L4+14,control,C2_N2_D3,73823.438
57,1.074,56.818,12.6,35,65,61.035,625,N2,L4+14,control,C2_N2_D3,73823.438
58,1.758,46.056,11.106,31,65,80.957,829,N2,L4+14,control,C2_N2_D3,73823.438
59,0.391,38.25,9.946,30,52,14.941,153,N2,L4+14,control,C2_N2_D3,73823.438
60,0.098,61,0,61,61,5.957,61,N2,L4+14,control,C2_N2_D3,73823.438
61,0.098,46,0,46,46,4.492,46,N2,L4+14,control,C2_N2_D3,73823.438
62,0.098,48,0,48,48,4.688,48,N2,L4+14,control,C2_N2_D3,73823.438
63,0.879,45,10.595,30,64,39.551,405,N2,L4+14,control,C2_N2_D3,73823.438
64,0.195,44,2.828,42,46,8.594,88,N2,L4+14,control,C2_N2_D3,73823.438
65,0.098,30,0,30,30,2.93,30,N2,L4+14,control,C2_N2_D3,73823.438
66,0.293,51.333,12.423,37,59,15.039,154,N2,L4+14,control,C2_N2_D3,73823.438
67,1.758,44.611,13.062,30,62,78.418,803,N2,L4+14,control,C2_N2_D3,73823.438
68,0.195,57,2.828,55,59,11.133,114,N2,L4+14,control,C2_N2_D3,73823.438
69,0.293,51.667,11.719,43,65,15.137,155,N2,L4+14,control,C2_N2_D3,73823.438
70,0.098,31,0,31,31,3.027,31,N2,L4+14,control,C2_N2_D3,73823.438
71,0.195,30.5,0.707,30,31,5.957,61,N2,L4+14,control,C2_N2_D3,73823.438
72,0.195,34.5,0.707,34,35,6.738,69,N2,L4+14,control,C2_N2_D3,73823.438
73,0.098,31,0,31,31,3.027,31,N2,L4+14,control,C2_N2_D3,73823.438
74,0.293,35.333,2.082,33,37,10.352,106,N2,L4+14,control,C2_N2_D3,73823.438
75,0.488,48.2,8.044,38,59,23.535,241,N2,L4+14,control,C2_N2_D3,73823.438
76,0.195,37,0,37,37,7.227,74,N2,L4+14,control,C2_N2_D3,73823.438
77,0.098,32,0,32,32,3.125,32,N2,L4+14,control,C2_N2_D3,73823.438
78,0.195,60.5,2.121,59,62,11.816,121,N2,L4+14,control,C2_N2_D3,73823.438
79,0.098,36,0,36,36,3.516,36,N2,L4+14,control,C2_N2_D3,73823.438
80,0.195,50.5,7.778,45,56,9.863,101,N2,L4+14,control,C2_N2_D3,73823.438
81,0.684,37.857,5.984,31,45,25.879,265,N2,L4+14,control,C2_N2_D3,73823.438
82,0.488,47.4,15.789,30,63,23.145,237,N2,L4+14,control,C2_N2_D3,73823.438
83,0.391,34.75,6.185,30,43,13.574,139,N2,L4+14,control,C2_N2_D3,73823.438
84,0.195,33.5,3.536,31,36,6.543,67,N2,L4+14,control,C2_N2_D3,73823.438
85,0.195,32.5,3.536,30,35,6.348,65,N2,L4+14,control,C2_N2_D3,73823.438
86,0.781,43.125,13.228,30,64,33.691,345,N2,L4+14,control,C2_N2_D3,73823.438
87,0.293,32.667,3.786,30,37,9.57,98,N2,L4+14,control,C2_N2_D3,73823.438
88,0.293,42.333,11.504,31,54,12.402,127,N2,L4+14,control,C2_N2_D3,73823.438
89,0.098,35,0,35,35,3.418,35,N2,L4+14,control,C2_N2_D3,73823.438
90,0.098,33,0,33,33,3.223,33,N2,L4+14,control,C2_N2_D3,73823.438
91,0.488,51.2,9.884,36,60,25,256,N2,L4+14,control,C2_N2_D3,73823.438
92,6.934,54.549,9.098,30,60,378.223,3873,N2,L4+14,control,C2_N2_D3,73823.438
93,0.293,39.333,9.018,30,48,11.523,118,N2,L4+14,control,C2_N2_D3,73823.438
94,0.391,42.5,11.902,32,59,16.602,170,N2,L4+14,control,C2_N2_D3,73823.438
95,0.098,38,0,38,38,3.711,38,N2,L4+14,control,C2_N2_D3,73823.438
96,0.293,55.333,1.528,54,57,16.211,166,N2,L4+14,control,C2_N2_D3,73823.438
97,0.195,34.5,4.95,31,38,6.738,69,N2,L4+14,control,C2_N2_D3,73823.438
98,0.098,30,0,30,30,2.93,30,N2,L4+14,control,C2_N2_D3,73823.438
99,0.195,47,12.728,38,56,9.18,94,N2,L4+14,control,C2_N2_D3,73823.438
