aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.293,36.333,4.933,33,42,10.645,109,N1,L4+14,control,C3_N1_D3,84061.23
2,0.098,34,0,34,34,3.32,34,N1,L4+14,control,C3_N1_D3,84061.23
3,0.391,41.25,9.359,34,55,16.113,165,N1,L4+14,control,C3_N1_D3,84061.23
4,0.098,31,0,31,31,3.027,31,N1,L4+14,control,C3_N1_D3,84061.23
5,0.098,48,0,48,48,4.688,48,N1,L4+14,control,C3_N1_D3,84061.23
6,0.293,44.667,17.474,30,64,13.086,134,N1,L4+14,control,C3_N1_D3,84061.23
7,0.195,38.5,7.778,33,44,7.52,77,N1,L4+14,control,C3_N1_D3,84061.23
8,0.098,43,0,43,43,4.199,43,N1,L4+14,control,C3_N1_D3,84061.23
9,0.195,32,2.828,30,34,6.25,64,N1,L4+14,control,C3_N1_D3,84061.23
10,0.684,31.571,1.134,30,33,21.582,221,N1,L4+14,control,C3_N1_D3,84061.23
11,0.098,43,0,43,43,4.199,43,N1,L4+14,control,C3_N1_D3,84061.23
12,0.488,36,4.301,32,43,17.578,180,N1,L4+14,control,C3_N1_D3,84061.23
13,0.195,43.5,12.021,35,52,8.496,87,N1,L4+14,control,C3_N1_D3,84061.23
14,0.195,31,1.414,30,32,6.055,62,N1,L4+14,control,C3_N1_D3,84061.23
15,0.195,63,1.414,62,64,12.305,126,N1,L4+14,control,C3_N1_D3,84061.23
16,0.195,33,4.243,30,36,6.445,66,N1,L4+14,control,C3_N1_D3,84061.23
17,0.098,31,0,31,31,3.027,31,N1,L4+14,control,C3_N1_D3,84061.23
18,0.488,31,2.236,30,35,15.137,155,N1,L4+14,control,C3_N1_D3,84061.23
19,0.098,46,0,46,46,4.492,46,N1,L4+14,control,C3_N1_D3,84061.23
20,0.098,30,0,30,30,2.93,30,N1,L4+14,control,C3_N1_D3,84061.23
21,0.098,41,0,41,41,4.004,41,N1,L4+14,control,C3_N1_D3,84061.23
22,0.195,54,9.899,47,61,10.547,108,N1,L4+14,control,C3_N1_D3,84061.23
