aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.098,47,0,47,47,4.59,47,N1,L4+14,mannitol,M1_N1_D3,90531.152
2,0.098,39,0,39,39,3.809,39,N1,L4+14,mannitol,M1_N1_D3,90531.152
3,0.586,47.333,12.956,34,61,27.734,284,N1,L4+14,mannitol,M1_N1_D3,90531.152
4,0.098,50,0,50,50,4.883,50,N1,L4+14,mannitol,M1_N1_D3,90531.152
5,0.781,39.625,7.009,32,50,30.957,317,N1,L4+14,mannitol,M1_N1_D3,90531.152
6,0.391,48.5,12.61,32,61,18.945,194,N1,L4+14,mannitol,M1_N1_D3,90531.152
7,0.684,41,4.472,35,49,28.027,287,N1,L4+14,mannitol,M1_N1_D3,90531.152
8,0.879,46.667,10.886,30,61,41.016,420,N1,L4+14,mannitol,M1_N1_D3,90531.152
9,1.27,43.077,8.616,31,60,54.688,560,N1,L4+14,mannitol,M1_N1_D3,90531.152
10,0.098,36,0,36,36,3.516,36,N1,L4+14,mannitol,M1_N1_D3,90531.152
11,0.098,38,0,38,38,3.711,38,N1,L4+14,mannitol,M1_N1_D3,90531.152
12,0.098,56,0,56,56,5.469,56,N1,L4+14,mannitol,M1_N1_D3,90531.152
13,0.098,32,0,32,32,3.125,32,N1,L4+14,mannitol,M1_N1_D3,90531.152
14,0.195,50.5,12.021,42,59,9.863,101,N1,L4+14,mannitol,M1_N1_D3,90531.152
15,0.098,37,0,37,37,3.613,37,N1,L4+14,mannitol,M1_N1_D3,90531.152
16,0.098,54,0,54,54,5.273,54,N1,L4+14,mannitol,M1_N1_D3,90531.152
17,0.098,56,0,56,56,5.469,56,N1,L4+14,mannitol,M1_N1_D3,90531.152
18,0.293,40.333,9.292,30,48,11.816,121,N1,L4+14,mannitol,M1_N1_D3,90531.152
19,0.098,31,0,31,31,3.027,31,N1,L4+14,mannitol,M1_N1_D3,90531.152
20,1.465,47.133,11.401,32,64,69.043,707,N1,L4+14,mannitol,M1_N1_D3,90531.152
21,0.098,33,0,33,33,3.223,33,N1,L4+14,mannitol,M1_N1_D3,90531.152
22,0.098,61,0,61,61,5.957,61,N1,L4+14,mannitol,M1_N1_D3,90531.152
23,0.098,39,0,39,39,3.809,39,N1,L4+14,mannitol,M1_N1_D3,90531.152
24,0.195,44.5,9.192,38,51,8.691,89,N1,L4+14,mannitol,M1_N1_D3,90531.152
25,0.098,47,0,47,47,4.59,47,N1,L4+14,mannitol,M1_N1_D3,90531.152
26,0.098,39,0,39,39,3.809,39,N1,L4+14,mannitol,M1_N1_D3,90531.152
27,0.098,30,0,30,30,2.93,30,N1,L4+14,mannitol,M1_N1_D3,90531.152
28,0.195,51,21.213,36,66,9.961,102,N1,L4+14,mannitol,M1_N1_D3,90531.152
29,0.098,41,0,41,41,4.004,41,N1,L4+14,mannitol,M1_N1_D3,90531.152
30,0.098,31,0,31,31,3.027,31,N1,L4+14,mannitol,M1_N1_D3,90531.152
31,0.293,41,3,38,44,12.012,123,N1,L4+14,mannitol,M1_N1_D3,90531.152
32,0.293,51.333,10.97,39,60,15.039,154,N1,L4+14,mannitol,M1_N1_D3,90531.152
33,0.195,59,2.828,57,61,11.523,118,N1,L4+14,mannitol,M1_N1_D3,90531.152
34,0.293,42.667,9.018,34,52,12.5,128,N1,L4+14,mannitol,M1_N1_D3,90531.152
35,0.098,41,0,41,41,4.004,41,N1,L4+14,mannitol,M1_N1_D3,90531.152
36,0.195,52.5,16.263,41,64,10.254,105,N1,L4+14,mannitol,M1_N1_D3,90531.152
37,0.293,48.667,11.372,36,58,14.258,146,N1,L4+14,mannitol,M1_N1_D3,90531.152
38,0.195,46.5,7.778,41,52,9.082,93,N1,L4+14,mannitol,M1_N1_D3,90531.152
39,0.098,50,0,50,50,4.883,50,N1,L4+14,mannitol,M1_N1_D3,90531.152
40,2.051,54.286,8.265,35,63,111.328,1140,N1,L4+14,mannitol,M1_N1_D3,90531.152
41,0.195,32,1.414,31,33,6.25,64,N1,L4+14,mannitol,M1_N1_D3,90531.152
42,0.781,35.625,3.889,31,41,27.832,285,N1,L4+14,mannitol,M1_N1_D3,90531.152
43,0.098,33,0,33,33,3.223,33,N1,L4+14,mannitol,M1_N1_D3,90531.152
44,0.391,48.75,7.632,42,59,19.043,195,N1,L4+14,mannitol,M1_N1_D3,90531.152
45,0.195,40,4.243,37,43,7.812,80,N1,L4+14,mannitol,M1_N1_D3,90531.152
46,0.293,51.333,10.017,40,59,15.039,154,N1,L4+14,mannitol,M1_N1_D3,90531.152
47,0.195,48.5,2.121,47,50,9.473,97,N1,L4+14,mannitol,M1_N1_D3,90531.152
48,0.391,38.25,13.2,31,58,14.941,153,N1,L4+14,mannitol,M1_N1_D3,90531.152
49,0.391,39.25,8.461,32,48,15.332,157,N1,L4+14,mannitol,M1_N1_D3,90531.152
50,0.098,36,0,36,36,3.516,36,N1,L4+14,mannitol,M1_N1_D3,90531.152
51,0.098,34,0,34,34,3.32,34,N1,L4+14,mannitol,M1_N1_D3,90531.152
52,0.293,47.667,14.434,31,56,13.965,143,N1,L4+14,mannitol,M1_N1_D3,90531.152
53,0.293,39,3.464,37,43,11.426,117,N1,L4+14,mannitol,M1_N1_D3,90531.152
54,0.195,38,8.485,32,44,7.422,76,N1,L4+14,mannitol,M1_N1_D3,90531.152
55,0.098,40,0,40,40,3.906,40,N1,L4+14,mannitol,M1_N1_D3,90531.152
56,0.195,50.5,6.364,46,55,9.863,101,N1,L4+14,mannitol,M1_N1_D3,90531.152
57,0.098,37,0,37,37,3.613,37,N1,L4+14,mannitol,M1_N1_D3,90531.152
58,1.172,53.25,8.935,32,63,62.402,639,N1,L4+14,mannitol,M1_N1_D3,90531.152
59,0.098,37,0,37,37,3.613,37,N1,L4+14,mannitol,M1_N1_D3,90531.152
60,0.293,45.667,12.503,37,60,13.379,137,N1,L4+14,mannitol,M1_N1_D3,90531.152
61,0.098,38,0,38,38,3.711,38,N1,L4+14,mannitol,M1_N1_D3,90531.152
62,0.293,59,7.81,50,64,17.285,177,N1,L4+14,mannitol,M1_N1_D3,90531.152
63,0.098,44,0,44,44,4.297,44,N1,L4+14,mannitol,M1_N1_D3,90531.152
64,0.586,48.5,10.968,34,65,28.418,291,N1,L4+14,mannitol,M1_N1_D3,90531.152
65,0.195,50,21.213,35,65,9.766,100,N1,L4+14,mannitol,M1_N1_D3,90531.152
66,0.977,42.6,7.863,30,55,41.602,426,N1,L4+14,mannitol,M1_N1_D3,90531.152
67,0.098,54,0,54,54,5.273,54,N1,L4+14,mannitol,M1_N1_D3,90531.152
68,0.684,48.429,8.696,39,64,33.105,339,N1,L4+14,mannitol,M1_N1_D3,90531.152
69,1.27,49.769,12.696,31,65,63.184,647,N1,L4+14,mannitol,M1_N1_D3,90531.152
70,0.195,43.5,4.95,40,47,8.496,87,N1,L4+14,mannitol,M1_N1_D3,90531.152
71,0.195,55.5,3.536,53,58,10.84,111,N1,L4+14,mannitol,M1_N1_D3,90531.152
72,0.098,50,0,50,50,4.883,50,N1,L4+14,mannitol,M1_N1_D3,90531.152
73,0.195,44,8.485,38,50,8.594,88,N1,L4+14,mannitol,M1_N1_D3,90531.152
74,0.195,44.5,6.364,40,49,8.691,89,N1,L4+14,mannitol,M1_N1_D3,90531.152
75,0.098,50,0,50,50,4.883,50,N1,L4+14,mannitol,M1_N1_D3,90531.152
76,0.098,39,0,39,39,3.809,39,N1,L4+14,mannitol,M1_N1_D3,90531.152
77,0.293,40.667,7.638,34,49,11.914,122,N1,L4+14,mannitol,M1_N1_D3,90531.152
78,0.488,54.2,6.221,47,63,26.465,271,N1,L4+14,mannitol,M1_N1_D3,90531.152
79,0.098,38,0,38,38,3.711,38,N1,L4+14,mannitol,M1_N1_D3,90531.152
80,0.195,42,4.243,39,45,8.203,84,N1,L4+14,mannitol,M1_N1_D3,90531.152
81,0.586,35.833,3.125,31,39,20.996,215,N1,L4+14,mannitol,M1_N1_D3,90531.152
82,0.293,42.667,10.116,31,49,12.5,128,N1,L4+14,mannitol,M1_N1_D3,90531.152
83,0.098,32,0,32,32,3.125,32,N1,L4+14,mannitol,M1_N1_D3,90531.152
84,0.293,45,14.107,30,58,13.184,135,N1,L4+14,mannitol,M1_N1_D3,90531.152
85,2.539,39.731,6.612,30,51,100.879,1033,N1,L4+14,mannitol,M1_N1_D3,90531.152
86,0.098,47,0,47,47,4.59,47,N1,L4+14,mannitol,M1_N1_D3,90531.152
87,0.098,50,0,50,50,4.883,50,N1,L4+14,mannitol,M1_N1_D3,90531.152
88,0.098,44,0,44,44,4.297,44,N1,L4+14,mannitol,M1_N1_D3,90531.152
89,0.586,39.833,2.858,34,41,23.34,239,N1,L4+14,mannitol,M1_N1_D3,90531.152
90,0.098,50,0,50,50,4.883,50,N1,L4+14,mannitol,M1_N1_D3,90531.152
91,0.488,47.2,14.516,31,60,23.047,236,N1,L4+14,mannitol,M1_N1_D3,90531.152
92,0.391,49,3.559,46,53,19.141,196,N1,L4+14,mannitol,M1_N1_D3,90531.152
