aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,3.223,15.273,4.095,10,23,49.219,504,N3,L4+14,control,C1_N3_D3,81595.898
2,0.098,16,0,16,16,1.562,16,N3,L4+14,control,C1_N3_D3,81595.898
3,0.195,11,1.414,10,12,2.148,22,N3,L4+14,control,C1_N3_D3,81595.898
4,0.098,12,0,12,12,1.172,12,N3,L4+14,control,C1_N3_D3,81595.898
5,0.098,10,0,10,10,0.977,10,N3,L4+14,control,C1_N3_D3,81595.898
6,0.293,13,2,11,15,3.809,39,N3,L4+14,control,C1_N3_D3,81595.898
7,0.098,15,0,15,15,1.465,15,N3,L4+14,control,C1_N3_D3,81595.898
8,0.098,25,0,25,25,2.441,25,N3,L4+14,control,C1_N3_D3,81595.898
9,0.293,13,5.196,10,19,3.809,39,N3,L4+14,control,C1_N3_D3,81595.898
10,0.195,12,1.414,11,13,2.344,24,N3,L4+14,control,C1_N3_D3,81595.898
11,0.684,19.429,8.772,10,31,13.281,136,N3,L4+14,control,C1_N3_D3,81595.898
12,0.098,38,0,38,38,3.711,38,N3,L4+14,control,C1_N3_D3,81595.898
13,0.684,16.571,4.541,11,25,11.328,116,N3,L4+14,control,C1_N3_D3,81595.898
14,0.098,19,0,19,19,1.855,19,N3,L4+14,control,C1_N3_D3,81595.898
15,0.879,20.111,6.66,13,32,17.676,181,N3,L4+14,control,C1_N3_D3,81595.898
16,0.293,20.333,8.505,12,29,5.957,61,N3,L4+14,control,C1_N3_D3,81595.898
17,0.293,20,15.588,11,38,5.859,60,N3,L4+14,control,C1_N3_D3,81595.898
18,1.074,23.727,10.15,10,39,25.488,261,N3,L4+14,control,C1_N3_D3,81595.898
19,0.391,22,12.247,13,40,8.594,88,N3,L4+14,control,C1_N3_D3,81595.898
20,0.195,11.5,2.121,10,13,2.246,23,N3,L4+14,control,C1_N3_D3,81595.898
21,0.195,20,1.414,19,21,3.906,40,N3,L4+14,control,C1_N3_D3,81595.898
22,0.195,32.5,7.778,27,38,6.348,65,N3,L4+14,control,C1_N3_D3,81595.898
23,0.293,11.333,1.528,10,13,3.32,34,N3,L4+14,control,C1_N3_D3,81595.898
24,0.293,21.667,6.658,14,26,6.348,65,N3,L4+14,control,C1_N3_D3,81595.898
25,15.625,15.463,4.407,10,30,241.602,2474,N3,L4+14,control,C1_N3_D3,81595.898
26,0.098,17,0,17,17,1.66,17,N3,L4+14,control,C1_N3_D3,81595.898
27,0.684,19.429,9.589,10,37,13.281,136,N3,L4+14,control,C1_N3_D3,81595.898
28,0.293,11,1.732,10,13,3.223,33,N3,L4+14,control,C1_N3_D3,81595.898
29,0.098,10,0,10,10,0.977,10,N3,L4+14,control,C1_N3_D3,81595.898
30,0.293,10.333,0.577,10,11,3.027,31,N3,L4+14,control,C1_N3_D3,81595.898
31,0.098,24,0,24,24,2.344,24,N3,L4+14,control,C1_N3_D3,81595.898
32,0.195,13.5,2.121,12,15,2.637,27,N3,L4+14,control,C1_N3_D3,81595.898
33,0.098,12,0,12,12,1.172,12,N3,L4+14,control,C1_N3_D3,81595.898
34,0.684,16.286,6.02,10,28,11.133,114,N3,L4+14,control,C1_N3_D3,81595.898
35,0.488,11.4,0.894,10,12,5.566,57,N3,L4+14,control,C1_N3_D3,81595.898
36,0.098,11,0,11,11,1.074,11,N3,L4+14,control,C1_N3_D3,81595.898
37,0.098,16,0,16,16,1.562,16,N3,L4+14,control,C1_N3_D3,81595.898
38,0.195,15.5,7.778,10,21,3.027,31,N3,L4+14,control,C1_N3_D3,81595.898
39,1.27,19.538,9.297,10,40,24.805,254,N3,L4+14,control,C1_N3_D3,81595.898
40,0.391,17.75,8.098,10,27,6.934,71,N3,L4+14,control,C1_N3_D3,81595.898
41,0.293,14.667,4.726,11,20,4.297,44,N3,L4+14,control,C1_N3_D3,81595.898
42,0.293,20.667,3.055,18,24,6.055,62,N3,L4+14,control,C1_N3_D3,81595.898
43,0.391,22.75,11.587,10,38,8.887,91,N3,L4+14,control,C1_N3_D3,81595.898
44,0.098,30,0,30,30,2.93,30,N3,L4+14,control,C1_N3_D3,81595.898
45,0.586,18.833,4.75,13,23,11.035,113,N3,L4+14,control,C1_N3_D3,81595.898
46,0.684,21.429,7.871,13,38,14.648,150,N3,L4+14,control,C1_N3_D3,81595.898
47,0.488,29.4,13.667,13,40,14.355,147,N3,L4+14,control,C1_N3_D3,81595.898
