aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,1.172,44.75,8.058,35,57,52.441,537,N2,L4+14,mannitol,M1_N2_D3,72499.512
2,0.195,38,7.071,33,43,7.422,76,N2,L4+14,mannitol,M1_N2_D3,72499.512
3,1.758,48,10.566,30,66,84.375,864,N2,L4+14,mannitol,M1_N2_D3,72499.512
4,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M1_N2_D3,72499.512
5,0.098,55,0,55,55,5.371,55,N2,L4+14,mannitol,M1_N2_D3,72499.512
6,0.098,31,0,31,31,3.027,31,N2,L4+14,mannitol,M1_N2_D3,72499.512
7,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M1_N2_D3,72499.512
8,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M1_N2_D3,72499.512
9,0.195,51,12.728,42,60,9.961,102,N2,L4+14,mannitol,M1_N2_D3,72499.512
10,0.098,47,0,47,47,4.59,47,N2,L4+14,mannitol,M1_N2_D3,72499.512
11,0.293,48.667,11.93,35,57,14.258,146,N2,L4+14,mannitol,M1_N2_D3,72499.512
12,0.293,48,9.644,37,55,14.062,144,N2,L4+14,mannitol,M1_N2_D3,72499.512
13,0.098,50,0,50,50,4.883,50,N2,L4+14,mannitol,M1_N2_D3,72499.512
14,0.098,47,0,47,47,4.59,47,N2,L4+14,mannitol,M1_N2_D3,72499.512
15,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M1_N2_D3,72499.512
16,0.098,30,0,30,30,2.93,30,N2,L4+14,mannitol,M1_N2_D3,72499.512
17,2.246,37.826,6.617,30,56,84.961,870,N2,L4+14,mannitol,M1_N2_D3,72499.512
18,0.195,40,2.828,38,42,7.812,80,N2,L4+14,mannitol,M1_N2_D3,72499.512
19,0.195,43,7.071,38,48,8.398,86,N2,L4+14,mannitol,M1_N2_D3,72499.512
20,0.098,45,0,45,45,4.395,45,N2,L4+14,mannitol,M1_N2_D3,72499.512
21,0.586,45.167,12.75,30,66,26.465,271,N2,L4+14,mannitol,M1_N2_D3,72499.512
22,0.195,48,18.385,35,61,9.375,96,N2,L4+14,mannitol,M1_N2_D3,72499.512
23,0.098,47,0,47,47,4.59,47,N2,L4+14,mannitol,M1_N2_D3,72499.512
24,0.195,38.5,0.707,38,39,7.52,77,N2,L4+14,mannitol,M1_N2_D3,72499.512
25,0.977,42.6,6.931,32,55,41.602,426,N2,L4+14,mannitol,M1_N2_D3,72499.512
26,0.098,59,0,59,59,5.762,59,N2,L4+14,mannitol,M1_N2_D3,72499.512
27,0.488,48,13,35,63,23.438,240,N2,L4+14,mannitol,M1_N2_D3,72499.512
28,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M1_N2_D3,72499.512
29,0.293,46,14.731,37,63,13.477,138,N2,L4+14,mannitol,M1_N2_D3,72499.512
30,0.586,40,7.348,33,52,23.438,240,N2,L4+14,mannitol,M1_N2_D3,72499.512
31,0.488,44.4,4.775,38,50,21.68,222,N2,L4+14,mannitol,M1_N2_D3,72499.512
32,4.98,47.039,10.377,31,66,234.277,2399,N2,L4+14,mannitol,M1_N2_D3,72499.512
33,0.293,45.667,12.741,31,54,13.379,137,N2,L4+14,mannitol,M1_N2_D3,72499.512
34,0.293,54.667,18.771,33,66,16.016,164,N2,L4+14,mannitol,M1_N2_D3,72499.512
35,0.488,43.2,10.986,33,61,21.094,216,N2,L4+14,mannitol,M1_N2_D3,72499.512
36,0.586,50.833,9.368,37,66,29.785,305,N2,L4+14,mannitol,M1_N2_D3,72499.512
37,0.293,48.667,3.215,45,51,14.258,146,N2,L4+14,mannitol,M1_N2_D3,72499.512
38,2.246,40.174,6.436,30,57,90.234,924,N2,L4+14,mannitol,M1_N2_D3,72499.512
39,0.098,40,0,40,40,3.906,40,N2,L4+14,mannitol,M1_N2_D3,72499.512
40,0.879,46.889,13.242,31,65,41.211,422,N2,L4+14,mannitol,M1_N2_D3,72499.512
41,0.195,43.5,14.849,33,54,8.496,87,N2,L4+14,mannitol,M1_N2_D3,72499.512
42,0.488,32.2,2.28,30,36,15.723,161,N2,L4+14,mannitol,M1_N2_D3,72499.512
43,0.684,51,8.832,40,62,34.863,357,N2,L4+14,mannitol,M1_N2_D3,72499.512
44,0.586,44.833,10.759,31,63,26.27,269,N2,L4+14,mannitol,M1_N2_D3,72499.512
45,0.195,59,8.485,53,65,11.523,118,N2,L4+14,mannitol,M1_N2_D3,72499.512
46,0.293,42.667,17.616,32,63,12.5,128,N2,L4+14,mannitol,M1_N2_D3,72499.512
47,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M1_N2_D3,72499.512
48,0.391,53.75,11.843,36,60,20.996,215,N2,L4+14,mannitol,M1_N2_D3,72499.512
49,0.488,46.4,12.7,32,63,22.656,232,N2,L4+14,mannitol,M1_N2_D3,72499.512
