aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
65,0.195,40.5,12.021,32,49,7.91,81,N2,L4+14,mannitol,M2_N2_D3,75971.484
66,0.098,52,0,52,52,5.078,52,N2,L4+14,mannitol,M2_N2_D3,75971.484
67,0.195,42,9.899,35,49,8.203,84,N2,L4+14,mannitol,M2_N2_D3,75971.484
68,0.195,56,11.314,48,64,10.938,112,N2,L4+14,mannitol,M2_N2_D3,75971.484
69,0.977,42.7,11.49,30,63,41.699,427,N2,L4+14,mannitol,M2_N2_D3,75971.484
70,0.195,55.5,10.607,48,63,10.84,111,N2,L4+14,mannitol,M2_N2_D3,75971.484
71,0.098,30,0,30,30,2.93,30,N2,L4+14,mannitol,M2_N2_D3,75971.484
72,0.098,42,0,42,42,4.102,42,N2,L4+14,mannitol,M2_N2_D3,75971.484
73,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
74,0.293,37,7.81,32,46,10.84,111,N2,L4+14,mannitol,M2_N2_D3,75971.484
75,0.098,35,0,35,35,3.418,35,N2,L4+14,mannitol,M2_N2_D3,75971.484
76,0.195,54,1.414,53,55,10.547,108,N2,L4+14,mannitol,M2_N2_D3,75971.484
77,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
78,0.195,46,8.485,40,52,8.984,92,N2,L4+14,mannitol,M2_N2_D3,75971.484
79,0.098,63,0,63,63,6.152,63,N2,L4+14,mannitol,M2_N2_D3,75971.484
80,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
81,0.391,47.25,12.58,40,66,18.457,189,N2,L4+14,mannitol,M2_N2_D3,75971.484
82,0.098,30,0,30,30,2.93,30,N2,L4+14,mannitol,M2_N2_D3,75971.484
83,0.098,52,0,52,52,5.078,52,N2,L4+14,mannitol,M2_N2_D3,75971.484
84,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M2_N2_D3,75971.484
85,0.195,34.5,0.707,34,35,6.738,69,N2,L4+14,mannitol,M2_N2_D3,75971.484
86,0.195,51,14.142,41,61,9.961,102,N2,L4+14,mannitol,M2_N2_D3,75971.484
87,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
88,0.293,35.333,3.215,33,39,10.352,106,N2,L4+14,mannitol,M2_N2_D3,75971.484
89,0.391,44,15.427,31,65,17.188,176,N2,L4+14,mannitol,M2_N2_D3,75971.484
90,0.195,32.5,2.121,31,34,6.348,65,N2,L4+14,mannitol,M2_N2_D3,75971.484
91,0.195,30.5,0.707,30,31,5.957,61,N2,L4+14,mannitol,M2_N2_D3,75971.484
