aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
1,0.781,32.625,2.973,30,39,25.488,261,N2,L4+7,mannitol,M2_N2_D2,82781.836
2,0.488,50.4,10.015,40,64,24.609,252,N2,L4+7,mannitol,M2_N2_D2,82781.836
3,0.098,32,0,32,32,3.125,32,N2,L4+7,mannitol,M2_N2_D2,82781.836
4,0.098,31,0,31,31,3.027,31,N2,L4+7,mannitol,M2_N2_D2,82781.836
5,0.293,51.667,10.263,43,63,15.137,155,N2,L4+7,mannitol,M2_N2_D2,82781.836
6,0.098,30,0,30,30,2.93,30,N2,L4+7,mannitol,M2_N2_D2,82781.836
7,0.293,44.333,11.59,32,55,12.988,133,N2,L4+7,mannitol,M2_N2_D2,82781.836
8,0.684,48.714,11.701,31,66,33.301,341,N2,L4+7,mannitol,M2_N2_D2,82781.836
9,0.098,54,0,54,54,5.273,54,N2,L4+7,mannitol,M2_N2_D2,82781.836
10,0.293,40.333,6.658,33,46,11.816,121,N2,L4+7,mannitol,M2_N2_D2,82781.836
11,0.293,39.333,7.095,33,47,11.523,118,N2,L4+7,mannitol,M2_N2_D2,82781.836
12,0.098,41,0,41,41,4.004,41,N2,L4+7,mannitol,M2_N2_D2,82781.836
13,1.074,37.636,7.201,31,52,40.43,414,N2,L4+7,mannitol,M2_N2_D2,82781.836
14,0.293,44.333,16.258,30,62,12.988,133,N2,L4+7,mannitol,M2_N2_D2,82781.836
15,0.098,50,0,50,50,4.883,50,N2,L4+7,mannitol,M2_N2_D2,82781.836
16,0.195,55.5,2.121,54,57,10.84,111,N2,L4+7,mannitol,M2_N2_D2,82781.836
17,0.195,44,0,44,44,8.594,88,N2,L4+7,mannitol,M2_N2_D2,82781.836
18,0.195,48,7.071,43,53,9.375,96,N2,L4+7,mannitol,M2_N2_D2,82781.836
19,0.098,49,0,49,49,4.785,49,N2,L4+7,mannitol,M2_N2_D2,82781.836
20,0.488,38.6,5.595,33,48,18.848,193,N2,L4+7,mannitol,M2_N2_D2,82781.836
21,0.098,42,0,42,42,4.102,42,N2,L4+7,mannitol,M2_N2_D2,82781.836
22,0.195,56.5,7.778,51,62,11.035,113,N2,L4+7,mannitol,M2_N2_D2,82781.836
23,0.098,30,0,30,30,2.93,30,N2,L4+7,mannitol,M2_N2_D2,82781.836
24,0.098,58,0,58,58,5.664,58,N2,L4+7,mannitol,M2_N2_D2,82781.836
25,0.879,42.444,8.988,30,57,37.305,382,N2,L4+7,mannitol,M2_N2_D2,82781.836
26,0.293,42.333,6.658,38,50,12.402,127,N2,L4+7,mannitol,M2_N2_D2,82781.836
27,0.098,31,0,31,31,3.027,31,N2,L4+7,mannitol,M2_N2_D2,82781.836
28,0.098,35,0,35,35,3.418,35,N2,L4+7,mannitol,M2_N2_D2,82781.836
